song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Kentucky Woman,Deep Purple,4X1i89JSxUoeBON9TOkEaL,0.0426,0.337,0.408,0.00166,0,0.334,-11.659,1,0.0345,169.912,4,0.361
Kentucky Woman,Neil Diamond,6qgTa1576okxuCV35oRoGe,0.211,0.636,0.679,0.000406,11,0.112,-6.262,1,0.0384,81.411,4,0.706
Kernkraft 400,Zombie Nation,3f2fyR55BFMl3ZWS5S3BUZ,0.0391,0.826,0.626,0.895,11,0.111,-8.523,1,0.0507,139.774,4,0.342
Kerosene,Miranda Lambert,2yhhcHTfvLC0HzSajGYL0h,0.00687,0.628,0.92,5.34e-05,7,0.337,-3.252,1,0.0287,126.998,4,0.808
Kevin's Heart,J. Cole,6tZ3b7ik1QDXFAZlXib0YZ,0.482,0.829,0.527,0,6,0.631,-6.644,0,0.367,116.079,4,0.475
Key Largo,Bertie Higgins,41v56RunWqxgqTD4H2cwOD,0.443,0.503,0.659,0,0,0.153,-6.829,1,0.0356,101.668,4,0.33
Key To The Streets,YFN Lucci Featuring Migos & Trouble,0bHDsbWkPSJ01adXfObBzJ,0.122,0.77,0.691,0,6,0.113,-5.448,0,0.111,140.059,4,0.292
Key West Intermezzo (I Saw You First),John Mellencamp,43bvQNBz3LPzTxEgPSs9qQ,0.005,0.673,0.858,1.92e-05,11,0.274,-6.511,1,0.027,116.477,4,0.959
Keys To My Life,¥$: Ye & Ty Dolla $ign,7oPlYYNWDSEQRDb978Bhhc,0.132,0.485,0.555,0,11,0.114,-8.938,0,0.66,80.015,4,0.617
Kick It Out,Heart,4QUjwfigQ1qSv0E1jN5yOr,0.0788,0.402,0.725,0,9,0.0646,-12.169,0,0.0459,149.272,4,0.677
Kick Out The Jams,MC5,1cLfXnBwTFuRngRZfQeLof,0.00407,0.316,0.921,0,2,0.37,-3.491,1,0.0708,145.559,4,0.723
Kick Push,Lupe Fiasco,6nz35DNIzbtj5ztpDEcW1j,0.164,0.652,0.809,0,5,0.175,-5.276,1,0.17,94.786,4,0.512
Kick That Little Foot Sally Ann,Round Robin,,,,,,,,,,,,,
Kick The Dust Up,Luke Bryan,5g15o2Sm55Hn9ShK5yEXgp,0.196,0.597,0.86,0,1,0.087,-2.315,1,0.0461,172.064,4,0.818
Kick The Wall,Jimmy Davis & Junction,0siyuZNac7J96kVU1xrMJW,0.00574,0.561,0.886,0,11,0.0492,-3.521,0,0.0295,129.051,4,0.331
Kickin' It,After 7,43W4SFa3gwUMc37y9HArAd,0.0009,0.701,0.911,0.0562,1,0.0262,-8.334,1,0.0374,100.055,4,0.625
Kicks,Paul Revere & The Raiders Featuring Mark Lindsay,71mwyVnF4UkoofVD9bZjqR,0.0663,0.54,0.682,3.8e-06,8,0.34,-8.201,1,0.039,131.242,4,0.593
Kickstart My Heart,Motley Crue,4Yqy0GpeDEXLibWJCZyQew,0.00123,0.363,0.982,0.00218,7,0.284,-3.621,0,0.3,179.23,4,0.275
Kid Charlemagne,Steely Dan,3sqNXrDvCy4nid6XbaA2Cg,0.272,0.546,0.697,0.00558,0,0.649,-9.667,1,0.0631,96.752,4,0.755
Kid On Christmas,Pentatonix Featuring Meghan Trainor,5glU2EWqa5hpYqGPboSNjV,0.0243,0.419,0.817,0,2,0.251,-4.704,1,0.0468,78.107,4,0.317
Kid Stuff,Barbara Fairchild,0ggCm82JFgXrZ5VglTHTyp,0.912,0.624,0.273,0,6,0.236,-11.0,1,0.0348,123.599,4,0.568
Kiddio,Brook Benton,2npm3RXOHOUTOdXR5Wu3xf,0.657,0.704,0.451,0,5,0.0891,-8.72,0,0.0596,112.244,4,0.688
Kids In America,Kim Wilde,3LaHsdzzmvhx6TJedpomVy,0.0565,0.56,0.654,0,4,0.399,-9.881,1,0.0458,159.666,4,0.343
Kids Say The Darndest Things,Tammy Wynette,2T1y8Kb33Xvur4SJMlXyaG,0.827,0.625,0.219,6.48e-05,2,0.0833,-14.349,1,0.0339,110.224,4,0.447
Kids,MGMT,1jJci4qxiYcOHhQR247rEU,0.00076,0.451,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172
Kids,OneRepublic,5mQNY6pTeSDl2doFB7uLbE,0.0153,0.596,0.732,0,2,0.318,-6.189,1,0.0401,99.98,4,0.228
Kiko,Jimmy McGriff,0ryQlPz1nO3MFn4N7ij4pO,0.165,0.616,0.442,0.818,10,0.106,-11.446,0,0.226,74.397,4,0.625
Kill A Word,Eric Church Featuring Rhiannon Giddens,0ipcmHor30Y8p6hCd8QUVq,0.0164,0.651,0.732,1.58e-06,2,0.0925,-8.037,1,0.038,85.024,4,0.638
Kill Bill,SZA,1Qrg8KqiBpW07V7PNxwwwL,0.0521,0.644,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,4,0.418
Kill Em With Kindness,Selena Gomez,1QNoKVgA758HFLu3TW2q7R,0.00789,0.757,0.884,5.87e-05,10,0.0973,-5.488,0,0.0404,120.013,4,0.399
Kill Jay Z,JAY-Z,7ALEBJ8LOQqXVJ2tqnXtoH,0.0545,0.631,0.791,0,1,0.226,-5.776,1,0.226,133.669,4,0.123
Kill This Love,BLACKPINK,6hvczQ05jc1yGlp9zhb95V,0.323,0.763,0.835,0.00221,2,0.225,-5.234,0,0.191,131.875,4,0.645
Killa,Cherish Featuring Yung Joc,5KzHTHTjftb7QFh5GicRnO,0.0332,0.796,0.705,2.14e-06,5,0.0809,-4.82,0,0.0358,113.964,4,0.774
Killer Cut,Charlie,5doSujt2ivzuGZAan5tLTn,0.0172,0.57,0.723,0.079,4,0.0998,-12.987,0,0.0567,151.663,4,0.874
Killer Joe,Quincy Jones,7qhAbHGsFjYl19uaWi3KTQ,0.229,0.503,0.297,0.00119,2,0.0831,-16.374,0,0.0314,124.965,4,0.356
Killer Joe,The Kingsmen,2pIhOwhpKagalKdP89hMEo,0.591,0.69,0.766,0,7,0.0724,-9.542,1,0.0916,129.685,4,0.853
Killer Joe,The Rocky Fellers,0YB9sCbOvqs5R5EI3aqycC,0.726,0.823,0.557,5.41e-05,2,0.52,-13.606,1,0.0505,128.045,4,0.973
Killer Queen,Queen,7GqWnsKhMtEW0nzki5o0d8,0.379,0.535,0.65,0,10,0.14,-6.328,1,0.0554,117.188,4,0.61
Killer/Papa Was A Rollin' Stone,George Michael,,,,,,,,,,,,,
Killer,Eminem Featuring Jack Harlow & Cordae,7zl7kehxesNEo2pYkKXTSe,0.0525,0.924,0.73,0,11,0.113,-6.125,0,0.274,99.01,4,0.848
Killer,Seal,5jhDeobWatA1XAHWKOWPh2,0.0241,0.785,0.546,0.0681,10,0.0547,-13.945,0,0.0587,119.983,4,0.766
Killin' Time,Fred Knoblock & Susan Anton,389R7N9Gi02U2tZqtaHIbD,0.687,0.524,0.0306,0.917,8,0.137,-22.277,1,0.0649,132.109,4,0.179
Killing Me Softly With His Song,Roberta Flack,3gsCAGsWr6pUm1Vy7CPPob,0.727,0.476,0.381,0,5,0.0614,-10.238,0,0.0342,121.948,4,0.33
Killing Me Softly,Al B. Sure!,6SfLOaHzIw2Md8r0swZ6RO,0.504,0.694,0.26,0,5,0.154,-18.7,0,0.0367,125.076,4,0.366
Killshot,Eminem,1jo3TwNGCXfNdB5uba3ZVv,0.0995,0.893,0.651,0,0,0.371,-8.647,0,0.367,105.835,4,0.6
Kind Of A Drag,The Buckinghams,3RnsnfrquBAy6kIejQzc2C,0.857,0.271,0.783,0.00965,7,0.285,-7.996,1,0.0457,138.836,4,0.533
Kindly Unspoken,Kate Voegele,7GmyuYHwc7nZcvjoAnYWUs,0.847,0.57,0.362,0,2,0.108,-6.025,1,0.0272,110.805,3,0.443
Kinfolks,Sam Hunt,52lGuLAkIVbm4LZkSf9nj0,0.0876,0.569,0.807,0,0,0.164,-4.584,1,0.0464,76.011,4,0.883
King For A Day,Thompson Twins,2LDppS7lsIRPLv1s8aGGPV,0.102,0.71,0.778,1.48e-05,4,0.0482,-7.473,1,0.0441,109.106,4,0.633
King Heroin,James Brown,0zu7GG2nftctpGY7WAYfhW,0.659,0.506,0.32,1.76e-05,10,0.135,-14.447,0,0.327,145.274,3,0.719
King Kong - Pt. I,The Jimmy Castor Bunch,0Y8vLcz3UZncd3LYcxBnME,0.162,0.359,0.747,0.737,10,0.136,-9.37,0,0.0419,82.273,4,0.39
King Kong,Jibbs Featuring Chamillionaire,3FY0HrfhcG75h0UCTGpg4S,0.0207,0.774,0.778,0,1,0.237,-5.066,1,0.246,77.992,4,0.514
King Kunta,Kendrick Lamar,0N3W5peJUQtI4eyR6GJT5O,0.00589,0.884,0.657,0,6,0.154,-4.569,0,0.0977,107.059,4,0.489
King Midas In Reverse,The Hollies,698RfIAOqKTlcabOWYal95,0.235,0.534,0.566,0,0,0.612,-8.058,1,0.0254,98.48,4,0.746
King Nothing,Metallica,140u2dqlZbpi4ZLgeolKqA,7.77e-05,0.528,0.909,0.00959,8,0.0891,-5.712,1,0.0381,112.083,4,0.349
King Of Anything,Sara Bareilles,3VA8T3rNy5V24AXxNK5u9E,0.461,0.676,0.762,0,1,0.0574,-4.172,1,0.0351,119.003,4,0.81
King Of Clowns,Neil Sedaka,3EgtYezrTKD2U5SJb9ng9S,0.621,0.481,0.677,0,11,0.636,-4.163,1,0.0312,95.425,4,0.966
King Of My City,A Boogie Wit da Hoodie,3o0nkjyy6eZL5lZcEpvJec,0.452,0.48,0.679,0,4,0.152,-6.776,0,0.264,81.186,5,0.29
King Of Nothing,Seals & Crofts,6Lr91Mf7cmpHQ34tKwyPsU,0.143,0.584,0.535,9.68e-06,9,0.0557,-10.642,1,0.0267,138.933,4,0.488
King Of Pain,The Police,1V15l05snHYHYVxerjMFGo,0.389,0.518,0.725,0.000192,2,0.0671,-8.854,1,0.0338,124.151,4,0.646
King Of Suede,"""Weird Al"" Yankovic",0uTSpsec5kXkNQQjzt6dIB,0.271,0.78,0.808,0,11,0.0958,-10.056,0,0.0382,128.505,4,0.569
King Of The Dancehall,Beenie Man,2vACumvzzT2ZngO2p7i3Gu,0.34,0.81,0.829,0,5,0.0539,-5.646,0,0.108,104.695,4,0.851
King Of The Hill,Rick Pinette & Oak,,,,,,,,,,,,,
King Of The Road,Roger Miller,3XG7bMVcMWLIn2k9jLAaAt,0.717,0.67,0.272,0,11,0.178,-13.699,1,0.0704,117.996,4,0.613
King Of The Whole Wide World,Elvis Presley With The Jordanaires,72rPPmZ6pLgdYyqwLVGiTH,0.648,0.581,0.466,0,4,0.256,-11.344,1,0.0496,167.345,4,0.933
"King Of Wishful Thinking (From ""Pretty Woman"")",Go West,0gXTCSzaCOzNoRb9FeE62N,0.0331,0.669,0.869,0,0,0.0991,-7.378,1,0.0525,107.887,4,0.919
King Snipe,Gucci Mane & Kodak Black,0UMqDSXk4xvoCNRrIEPf7T,0.0122,0.826,0.518,0,1,0.165,-8.104,1,0.251,125.057,4,0.549
King Tut,Steve Martin And The Toot Uncommons,0MOwFENfV5Q94mUU3F4Nk5,0.361,0.67,0.698,0,9,0.459,-13.009,1,0.136,125.144,4,0.935
King Without A Crown,Matisyahu,3NkIfsiFHnljGrlXSD2AJ3,0.0349,0.697,0.859,0,5,0.0931,-5.306,0,0.19,93.78,4,0.696
King Wizard,Kid Cudi,4bFOo0IbTRXQBXNWEpGxXX,0.0385,0.723,0.613,0.0331,8,0.111,-7.502,1,0.0812,139.989,4,0.378
King's Dead,"Jay Rock, Kendrick Lamar, Future & James Blake",51rXHuKN8Loc4sUlKPODgH,0.000813,0.645,0.705,0,1,0.128,-5.008,1,0.299,137.133,4,0.376
Kingdom Come,JAY-Z,03LlYPDjtLO3rBd1WaJ9aD,0.0461,0.453,0.941,0,8,0.0961,-3.393,0,0.329,173.699,4,0.677
Kings & Queens,Ava Max,7a53HqqArd4b9NF4XAmlbI,0.00786,0.637,0.69,0,1,0.124,-4.057,0,0.0405,129.857,4,0.457
Kings And Queens,Aerosmith,0HwXmm9QsRiCbyWnwMIwnZ,0.0453,0.343,0.704,0.00283,5,0.128,-6.057,0,0.0304,122.927,4,0.371
Kings And Queens,Thirty Seconds To Mars,4z21jCYxdhnEfvgqGSKByQ,0.0401,0.293,0.817,3.4e-05,8,0.13,-5.432,1,0.0852,165.0,4,0.145
Kings Never Die,Eminem Featuring Gwen Stefani,4uX7M3U4I1nsZ7SFM4XNCn,0.0275,0.771,0.896,0,4,0.204,-5.289,0,0.129,112.504,3,0.0593
Kings Of The Party,Brownsville Station,5bEwvSEv3zzgV6Wb6cpVwu,0.262,0.509,0.694,2.05e-05,2,0.0707,-11.975,0,0.3,175.764,4,0.567
King,¥$: Ye & Ty Dolla $ign,3nmtzobpqStsxsfRNykwFC,0.00332,0.511,0.963,0.000544,11,0.199,-6.528,0,0.0895,153.047,4,0.488
Kiss A Girl,Keith Urban,4DyKZmONpoggnn3piyjad2,0.00993,0.653,0.788,2.09e-06,2,0.201,-5.411,1,0.0338,120.992,4,0.481
Kiss An Angel Good Mornin',Charley Pride,37GWhu8R61gTStMvVQfDuE,0.581,0.665,0.512,0,4,0.371,-10.704,1,0.03,130.578,4,0.87
Kiss And Make Up,Dua Lipa & BLACKPINK,7jr3iPu4O4bTCVwLMbdU2i,0.0658,0.678,0.729,0,8,0.303,-4.188,1,0.137,99.895,4,0.643
Kiss And Say Goodbye,The Manhattans,0rHiGIRASJq8snJGFJMpnI,0.555,0.645,0.42,0,10,0.125,-10.09,1,0.0624,129.084,4,0.583
"Kiss And Tell (From ""Bright Lights, Big City"")",Bryan Ferry,0QKMpeUWAGPg8165wmah1T,0.111,0.728,0.746,0.0281,6,0.102,-6.47,0,0.047,124.104,4,0.955
Kiss And Tell,The Breakfast Club,7ATI60y5MSwyPDP2g7jlit,0.179,0.749,0.661,0.00159,8,0.027,-12.14,1,0.0347,94.798,4,0.964
Kiss Away,Ronnie Dove,4SGxNeymc4agA75x5Mg9I9,0.89,0.396,0.337,0.0332,5,0.126,-11.756,1,0.0284,101.729,4,0.284
Kiss From A Rose,Seal,3YKptz29AsOlm7WAVnztBh,0.684,0.584,0.533,0,10,0.306,-7.11,0,0.0305,131.745,3,0.224
Kiss Him Goodbye,The Nylons,7B3gX7qlXO8lbAZRcU3xhq,0.151,0.7,0.76,0,6,0.0981,-8.227,1,0.0684,124.956,4,0.369
Kiss In The Dark,Pink Lady,0He4KghG2vD1dYNbKOCyaF,0.275,0.66,0.904,0.00228,7,0.338,-5.711,0,0.0602,127.337,4,0.963
Kiss It Better,Rihanna,0UHB9METy4VCXNgkcGqHqS,0.272,0.616,0.806,0,3,0.0672,-4.8,0,0.0488,95.028,4,0.876
Kiss Kiss,Chris Brown Featuring T-Pain,3wKKkGVn7cVSfgPeYYIiXG,0.0506,0.729,0.658,0,10,0.0693,-3.386,0,0.225,140.043,3,0.551
Kiss Me Deadly,Lita Ford,0kFM6t9htbB53Dg8frGDGh,0.00819,0.468,0.743,8.34e-05,0,0.369,-10.846,1,0.0325,156.099,4,0.651
Kiss Me Goodbye,Petula Clark,3GW8HgLhGaCUdhazoeJW6F,0.634,0.361,0.426,0,7,0.19,-9.141,1,0.0309,100.661,4,0.439
Kiss Me In The Rain,Barbra Streisand,4sXt4EiUMTpfa5GNUXU2hi,0.726,0.338,0.342,0,7,0.137,-14.583,1,0.0434,133.214,4,0.265
Kiss Me Kiss Me,5 Seconds Of Summer,4Ulq0gMDyMQuwKbM2ocx9x,0.000252,0.475,0.942,0,0,0.101,-4.775,1,0.0966,150.049,4,0.397
Kiss Me More,Doja Cat Featuring SZA,3DarAbFujv6eYNliUTyqtz,0.259,0.764,0.705,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,0.781
Kiss Me Quick,Elvis Presley With The Jordanaires,2CAXzfk8tLXCi3rWjAJUNp,0.589,0.56,0.652,0.00171,10,0.249,-9.809,1,0.0538,134.015,4,0.947
Kiss Me Sailor,Diane Renay,7c7rF8Ojpkzulj6lpdZ63O,0.55,0.563,0.783,0,8,0.129,-7.371,1,0.0605,135.071,4,0.904
Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,2q4rjDy9WhaN3o9MvDbO21,0.0188,0.758,0.712,0,7,0.0677,-3.781,1,0.112,150.001,4,0.794
Kiss Me,Sixpence None The Richer,754kgU5rWscRTfvlsuEwFp,0.023,0.526,0.749,1.76e-06,3,0.0692,-6.964,1,0.0283,99.982,4,0.421
Kiss Of Life,Sade,65krtHkaYLPr0mEbjL61UP,0.633,0.723,0.47,0.0373,6,0.0968,-11.302,0,0.028,97.107,4,0.783
Kiss On My List,Daryl Hall John Oates,7cDzJyC95jtGO9zAeZsWOg,0.434,0.815,0.741,0.115,0,0.0689,-9.478,1,0.031,121.221,4,0.965
Kiss Somebody,Morgan Evans,4f3fb3alVLFc8Ga4ncpg7x,0.136,0.57,0.684,0,6,0.205,-7.054,1,0.0465,89.012,4,0.531
Kiss The Bride,Elton John,5xQkkHYbgJ2VegCrRUCvcS,0.139,0.677,0.856,0.0304,0,0.134,-6.295,1,0.0791,138.138,4,0.681
Kiss The Girl,Ashley Tisdale,77ltWp9xNbfhldXx3IEqVx,0.0654,0.592,0.798,0,0,0.144,-3.196,1,0.0501,130.026,4,0.369
Kiss The Rain,Billie Myers,4wtHbIS26FOtpjMkaQQ8Zk,0.00142,0.455,0.682,4.96e-05,9,0.162,-6.996,1,0.041,177.997,4,0.283
Kiss Them For Me,Siouxsie & The Banshees,3rW0ATGLT6kOUtfsIKygyI,0.187,0.6,0.949,0.00539,7,0.105,-5.473,0,0.0556,99.387,4,0.752
Kiss This Thing Goodbye,Del Amitri,7DXJcM8STp1D7YiF6uN1Jq,0.108,0.687,0.535,0.0108,7,0.316,-13.075,1,0.0327,117.316,4,0.8
Kiss This,Aaron Tippin,038jgLNIvp7QQNf5vILf5d,0.047,0.765,0.706,4.25e-06,6,0.36,-5.477,0,0.026,116.02,4,0.669
Kiss Tomorrow Goodbye,Luke Bryan,3loYYWdPlLiUCq1jiSPfT6,0.00649,0.572,0.937,0,5,0.316,-3.468,0,0.0365,115.012,4,0.578
Kiss You (When It's Dangerous),Eight Seconds,7kr2ERTiInbHXCOHDhl2P9,0.0397,0.675,0.638,0.0672,4,0.0513,-10.801,0,0.0289,110.968,4,0.875
Kiss You All Over,Exile,3FGcQkWQlkeB82RdZwlw8V,0.253,0.741,0.267,0.000447,0,0.0987,-17.204,1,0.0285,102.428,4,0.497
Kiss You All Over,No Mercy,69DUJJ9xWtS12GOWDSq4XW,0.0276,0.655,0.823,0.00196,2,0.0578,-10.03,1,0.0357,110.924,4,0.768
Kiss You Back,Digital Underground,765Ks9jjFndVzQdCoVLRwB,0.0386,0.844,0.648,0,9,0.223,-10.685,0,0.113,113.074,4,0.794
Kiss You In The Morning,Michael Ray,6jRcSR1kOPWJYisvkFfjUV,0.00769,0.557,0.909,0,11,0.317,-3.405,1,0.0423,152.13,4,0.857
Kiss You,One Direction,4My8w8AA1JpG6E5SiAPvJL,0.0177,0.637,0.93,0,4,0.452,-2.632,1,0.0511,90.014,4,0.886
Kiss and Tell,"Isley, Jasper, Isley",2XCoaanXA2TOejaVA34nS6,0.0583,0.702,0.821,0,11,0.0822,-9.774,0,0.0275,130.477,4,0.97
Kiss,Glee Cast,6W0javyKuVICRsmD8DqQfI,0.00335,0.687,0.756,0,9,0.0663,-3.601,0,0.0596,130.043,4,0.623
Kiss,Prince And The Revolution,62LJFaYihsdVrrkgUOJC05,0.0135,0.898,0.271,0.00138,7,0.0461,-12.238,1,0.091,111.485,4,0.742
Kiss,The Art Of Noise Featuring Tom Jones,6zLlGJZHDh2CLaezoshSJ0,0.0789,0.868,0.936,0,7,0.219,-4.574,0,0.193,115.694,4,0.589
Kisses Down Low,Kelly Rowland,4KhanrenBxgyXYkFCArMyd,0.0166,0.632,0.723,3.74e-05,5,0.104,-9.323,0,0.0682,137.958,4,0.243
Kisses In The Night,Brandon,0wGSi3ATuhhyIk6DiY5A37,0.332,0.555,0.561,1.02e-06,7,0.113,-13.054,1,0.0357,155.113,4,0.557
Kisses On The Wind,Neneh Cherry,6F7LbHGLir4Z0sTVNPVgax,0.0733,0.759,0.687,1.86e-06,1,0.0929,-10.833,1,0.0893,117.959,4,0.783
Kissin Game,Dion,3T4obVwhuRZkhVUepaFMf4,0.762,0.384,0.451,0,7,0.102,-8.626,1,0.0394,124.373,4,0.624
Kissin U,Miranda Cosgrove,3pt4BDnaMo2vznoVSv7b2y,0.0119,0.624,0.86,0,0,0.0598,-3.129,0,0.043,110.018,4,0.521
Kissin' And Twistin',Fabian,22MpemT7oBOkgd8vN35bC7,0.82,0.603,0.545,0.000274,5,0.126,-12.438,1,0.035,149.761,4,0.973
Kissin' Cousins,Elvis Presley With The Jordanaires,6kSg0raJ0yEoHPZIVMeSmj,0.589,0.61,0.612,0,6,0.298,-9.242,1,0.0401,84.858,4,0.962
Kissin' On The Phone,Paul Anka,3vE7j4IdAF76ny5ziyhH5X,0.694,0.668,0.391,0,5,0.586,-11.947,1,0.0333,125.489,4,0.801
Kissin' Time,Bobby Rydell,21ZVvnP0MY0EbrOovH0tUp,0.183,0.64,0.92,8.07e-06,0,0.283,-5.51,0,0.0682,94.975,4,0.93
Kissin' Time,KISS,5JifVj0BnV1Uwk57mAqgq1,0.036,0.489,0.841,9.12e-05,6,0.0994,-6.981,1,0.0723,122.929,4,0.926
Kissin' You,Total,1e5DTpM1WeggytDXbphivX,0.302,0.746,0.493,0.00957,11,0.109,-9.427,0,0.0997,82.04,4,0.878
Kissing A Fool,George Michael,1sEGwuvScFU2uNzlI7Aepy,0.114,0.28,0.384,1.33e-06,2,0.0831,-9.845,0,0.031,77.949,4,0.143
Kissing My Love,Bill Withers,262qk9k0LTyMXmjH9YT2xU,0.3,0.825,0.526,0.000152,1,0.0552,-13.079,1,0.183,93.654,4,0.891
Kissing The Wind,Nia Peeples,,,,,,,,,,,,,
Kissing You,Keith Washington,6LqiE1yBBf9IuTxaTpTyiF,0.184,0.494,0.495,0,7,0.127,-8.855,1,0.0312,126.515,4,0.233
Kitty Kitty,69 Boyz,4n8d6mjEugRMTBI7mjiHIY,0.00106,0.777,0.901,0,11,0.428,-10.789,0,0.168,133.011,4,0.577
Knee Deep,Zac Brown Band Featuring Jimmy Buffett,60IGhnH20N82dNxKnc8jDd,0.432,0.715,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.99,4,0.609
Knife Talk,Drake Featuring 21 Savage & Project Pat,2BcMwX1MPV6ZHP4tUT9uq6,0.0635,0.849,0.424,0,5,0.0834,-9.579,0,0.324,145.887,4,0.153
Knight Crawler,Trippie Redd & Juice WRLD,5pgPZFwKj6HND4AHh7TVvO,0.0429,0.687,0.772,0,0,0.241,-3.52,1,0.221,130.127,4,0.445
Knight In Rusty Armour,Peter And Gordon,6pT33ADvrAnXzNUFvlrRdQ,0.503,0.549,0.618,0,11,0.194,-7.269,1,0.0431,135.991,4,0.683
Knoc,"Knoc-Turn'Al With Dr. Dre & Missy ""Misdemeanor"" Elliott",0EK24txkGSt51YBfVzN7qB,0.0169,0.886,0.471,0,10,0.0883,-5.732,0,0.206,89.624,4,0.907
Knock Knock Who's There,Mary Hopkin,1hSVmo4Qm0ry3tmUBHCEqN,0.79,0.199,0.504,0.161,2,0.561,-9.778,1,0.0442,193.848,4,0.574
Knock Knock,Mac Miller,46wojTgyEs6lbgaWB6yIuz,0.107,0.682,0.934,0,4,0.749,-2.527,0,0.152,109.027,4,0.483
Knock Knock,Monica,6Ln2tBK4EnNtMLtYyAZhr7,0.414,0.777,0.588,4.79e-05,10,0.146,-8.651,1,0.373,88.915,4,0.54
Knock On Wood,Amii Stewart,0OUYuErgyc097NzSRff8UI,0.000907,0.682,0.924,7.8e-05,2,0.0655,-6.525,1,0.0485,140.77,4,0.875
Knock On Wood,Eddie Floyd,3YJx77Xx8JSwEoxqrkQO5c,0.277,0.864,0.346,0.00521,4,0.0514,-12.918,1,0.0365,105.164,4,0.964
Knock On Wood,Otis & Carla,5Sx26i9lDxDHTOM5YvxVOt,0.0395,0.75,0.384,3.46e-05,4,0.121,-12.143,1,0.0537,124.641,4,0.894
Knock Three Times,Dawn,5eieTS268veCXyZoLoy7eP,0.158,0.774,0.58,0,1,0.0458,-10.08,1,0.0512,123.127,4,0.923
Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,58FUwmyGUqkt53YPUcm7cJ,0.00952,0.588,0.877,0,8,0.171,-4.78,1,0.16,155.165,4,0.645
Knock! Knock! (Who's There?),The Orlons,1RdnFVwreBGgMyNn4DbFh8,0.353,0.645,0.898,5.24e-06,7,0.622,-6.251,1,0.0595,97.775,4,0.791
Knock-N-Boots,Wreckx-N-Effect,,,,,,,,,,,,,
Knocked Off,YoungBoy Never Broke Again,7MYFKS7XpVz1JQDK38pr8N,0.0647,0.752,0.653,0,6,0.125,-4.607,0,0.293,165.046,4,0.569
Knocked Out,Paula Abdul,7xHYQboEmdZXWuXpJf9h30,0.00482,0.732,0.779,0.00132,1,0.0557,-9.126,0,0.0455,116.235,4,0.954
Knockin' Boots,Candyman,4bvqOj9QiH6qKecLiefKst,0.0954,0.94,0.662,0,7,0.376,-8.786,1,0.292,101.403,4,0.657
Knockin' Boots,Luke Bryan,2opQESZb7JsRKCvWMBPeuv,0.129,0.728,0.682,0,2,0.337,-3.749,1,0.217,131.901,4,0.644
Knockin' Da Boots,H-Town,,,,,,,,,,,,,
Knockin' On Heaven's Door,Bob Dylan,6HSXNV0b4M4cLJ7ljgVVeh,0.251,0.513,0.396,0.177,7,0.11,-13.061,1,0.0299,140.208,4,0.229
Knocking At Your Back Door,Deep Purple,1VJBQdDrOblSLmoZMeh1xh,0.000915,0.524,0.818,4.47e-05,11,0.0916,-6.701,0,0.0406,121.699,4,0.525
Knockout,Lil Wayne Featuring Nicki Minaj,1DDsYldutVWnRrRbZc5X5B,0.00263,0.483,0.821,0.000505,7,0.287,-3.728,1,0.0483,159.964,4,0.354
Knocks Me Off My Feet,Donell Jones,4o1E2c0ye1RlIJJqOM0dqP,0.0663,0.469,0.594,0,7,0.0806,-8.209,1,0.0403,167.223,4,0.485
Know Like I Know,YoungBoy Never Broke Again,1cGu5a4DcOcmg4NbiqwYwH,0.11,0.583,0.687,0,5,0.337,-8.288,0,0.378,158.129,4,0.502
Know My Rights,6LACK Featuring Lil Baby,7fsNNSLGG8Wi0nFbufCU6L,0.249,0.789,0.419,0.0257,1,0.123,-9.874,0,0.157,117.988,4,0.542
Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",4TsTyEmNd6EoGV6jaNIO3e,0.133,0.739,0.814,9.83e-06,7,0.126,-4.414,0,0.1,119.041,4,0.483
Know What You Mean,Sister 7,,,,,,,,,,,,,
Know Your Enemy,Green Day,5qtwzv99vOr5UTwnTixn7j,0.0016,0.56,0.958,4.96e-05,11,0.0643,-3.245,1,0.0412,129.984,4,0.961
Know Your Worth,Khalid x Disclosure,0TrPqhAMoaKUFLR7iYDokf,0.145,0.79,0.694,0.00252,9,0.281,-7.726,0,0.0708,103.007,4,0.508
Know Yourself,Drake,5InOp6q2vvx0fShv3bzFLZ,0.196,0.72,0.412,0,11,0.342,-8.687,0,0.223,114.408,4,0.179
"Knowing Me, Knowing You",ABBA,798cuJeotvXP8UVa8GJPnD,0.0399,0.546,0.733,1.11e-06,2,0.235,-7.073,1,0.0299,107.285,4,0.91
Knowing You,Kenny Chesney,2EEfUuBRZA4Ax1vYcluFS0,0.229,0.557,0.565,3.9e-06,7,0.119,-6.12,1,0.026,125.956,3,0.187
