song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Do I Do,Stevie Wonder,1QvWxgZvTU0w8rlPRE5Zrv,0.0316,0.714,0.726,0,11,0.066,-9.218,1,0.0408,124.71,4,0.92
Do I Have To Say The Words?,Bryan Adams,2jstyP5wqWuPfH8GCRUrwr,0.0822,0.504,0.586,2.44e-06,7,0.161,-9.411,1,0.0288,128.055,4,0.47
Do I Love You?,The Ronettes,2WnqwGtx6qbD3HFpj4NeJy,0.498,0.467,0.714,0.0034,1,0.046,-8.796,1,0.0399,144.915,4,0.364
Do I Love You,Paul Anka,43Mt4nQ5UhdO5W3kStFaDC,0.671,0.576,0.368,4.4e-06,8,0.162,-10.321,1,0.0258,141.889,4,0.381
Do I Make Myself Clear,Etta James & Sugar Pie DeSanto,5M0T6a3xbYMH9YJLtycNl3,0.329,0.615,0.778,0,3,0.0698,-7.209,1,0.038,128.862,4,0.8
Do I Make You Proud,Taylor Hicks,2jv9Ppwz9u3lqWfXV0q2sW,0.026,0.463,0.524,0,1,0.102,-8.207,1,0.0316,144.055,4,0.308
Do I Make You Wanna,Billy Currington,3I7krC8kr0gFR7P6vInR1I,0.105,0.552,0.743,0,9,0.154,-5.432,1,0.0279,90.02,4,0.518
Do I Wanna Know?,Arctic Monkeys,5FVd6KXrgO9B3JPmC8OPst,0.186,0.548,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405
Do I,Luke Bryan,7A5CReD6yWe0rrkJym34QI,0.257,0.58,0.691,0,9,0.11,-5.33,1,0.0328,137.96,4,0.303
Do It ('til You're Satisfied),B.T. Express,4lnQfs7AmQm6dqCaNMDJLr,0.115,0.703,0.761,4.99e-06,10,0.103,-10.136,1,0.0552,104.838,4,0.652
Do It - Rat Now,Bill Black's Combo,30SI8MgoPEfW4bQoMNV9wF,0.789,0.863,0.709,0.895,7,0.0796,-4.013,1,0.0415,113.807,4,0.977
Do It Again (Put Ya Hands Up),Jay-Z Featuring Beanie Sigel & Amil,4EIzsbsVOzfLwyIvfsRQ8H,0.166,0.771,0.826,0,7,0.358,-7.458,1,0.261,98.368,4,0.338
Do It Again A Little Bit Slower,Jon & Robin And The In Crowd,1zfn3gh5f2T2Ew3N8mWvhR,0.499,0.56,0.361,0,9,0.137,-11.925,1,0.0412,147.662,4,0.725
Do It Again/Billie Jean,Club House,,,,,,,,,,,,,
Do It Again,NLE Choppa & 2Rare,5DBD1TTl06dvp3WqPEY5Pj,0.0864,0.806,0.64,0,11,0.201,-7.398,0,0.317,160.054,4,0.716
Do It Again,Pia Mia Featuring Chris Brown & Tyga,72Bz4ciRZPBcVSw0nrZDHi,0.0266,0.712,0.564,0,8,0.0874,-6.527,1,0.047,95.95,4,0.411
Do It Again,Steely Dan,2LXISHBkx8FyoxCBkckh19,0.343,0.655,0.431,9.5e-06,2,0.0711,-15.18,0,0.032,124.588,4,0.941
Do It Again,The Beach Boys,0vhCcrN8ULryq1KuEEYlm2,0.609,0.726,0.576,0.00117,3,0.242,-6.487,1,0.0337,117.691,4,0.823
Do It Again,The Kinks,6nRpJtWMqztuNKPP0kgwsD,0.17,0.569,0.894,0.00313,7,0.859,-9.171,1,0.0425,131.865,4,0.628
Do It Any Way You Wanna,Peoples Choice,2Ede3F4IK319I9ZDpXmv8K,0.0107,0.78,0.542,0.306,0,0.0869,-10.99,0,0.0464,111.271,4,0.808
Do It Baby,The Miracles,6l5SjeMODgu1UCYlmvnh7d,0.293,0.719,0.558,0.00208,0,0.0883,-10.063,1,0.046,97.472,4,0.871
Do It For Love,Sheena Easton,18oqrmevZgiY87mBYjr0Wj,0.166,0.768,0.707,0.000242,7,0.292,-12.212,0,0.0294,116.014,4,0.973
Do It Good,A Taste Of Honey,0w3IWqkcPG7HXxYqWoItv3,0.0714,0.699,0.74,1.9e-06,3,0.165,-8.625,0,0.0289,104.168,4,0.889
Do It In The Name Of Love,Ben E. King,6MMOlhXeLRkGOq1M2BH4tA,0.124,0.68,0.812,0.014,8,0.28,-8.366,0,0.0343,101.134,4,0.683
Do It In The Name Of Love,Candi Staton,5e83mRS8s0diKKryeNY0P9,0.482,0.782,0.522,0.000173,0,0.0407,-9.182,1,0.0291,102.225,4,0.924
Do It Just Like A Rockstar,Freak Nasty Featuring Crazy Mike,,,,,,,,,,,,,
Do It Like Me,DLOW,0z9hbAY5d0RhmvZr3DWMPK,0.308,0.883,0.85,0,10,0.368,-4.053,0,0.361,150.138,4,0.711
Do It Like You,Diggy Featuring Jeremih,3hTfNt05rYtyMamwkxyHaZ,0.00404,0.447,0.811,0,11,0.229,-5.382,0,0.135,150.399,4,0.65
Do It On The Tip,Megan Thee Stallion Featuring City Girls & Hot Girl Meg,2993VQSr7a2Dj5hI5xcWG0,0.00291,0.943,0.528,0,0,0.0858,-8.631,1,0.299,97.542,4,0.608
Do It Or Die,Atlanta Rhythm Section,0l2ojmBcphdValknZUVtQg,0.529,0.519,0.183,0.000454,2,0.104,-18.512,1,0.0316,170.145,4,0.646
Do It Right,Brook Benton,5MabrleMb9zPxfliXLmEfx,0.613,0.605,0.533,0,7,0.126,-14.035,1,0.0404,86.516,4,0.811
Do It To It,Acraze Featuring Cherish,20on25jryn53hWghthWWW3,0.0209,0.854,0.806,0.0542,11,0.0703,-8.262,0,0.0886,124.927,4,0.637
Do It To It,Cherish Featuring Sean Paul Of The YoungBloodZ,20on25jryn53hWghthWWW3,0.0209,0.854,0.806,0.0542,11,0.0703,-8.262,0,0.0886,124.927,4,0.637
Do It To Me,Lionel Richie,1tKxrKBYIIykuLvipSWfgy,0.161,0.685,0.537,5.05e-05,0,0.063,-9.902,1,0.0274,91.504,4,0.558
Do It To My Mind,Johnny Bristol,78VgIj2FYSaU1uygkmJ7l7,0.22,0.64,0.615,1.05e-05,11,0.0468,-11.902,0,0.0575,88.604,4,0.885
Do It Well,Jennifer Lopez,2dOcfwJpfgGLcB4vPi8YXf,0.0311,0.763,0.81,0,5,0.316,-5.118,0,0.0861,108.004,4,0.437
Do It With Feeling,Michael Zager's Moon Band/Peabo Bryson,,,,,,,,,,,,,
"Do It, Fluid",The Blackbyrds,29ZLR5La1JtS4kHwCLoM2a,0.242,0.672,0.657,0.0216,5,0.098,-9.118,0,0.0534,97.36,4,0.868
Do It,Chloe X Halle,35Dh5MnCUPLN3XyAVtQff3,0.0932,0.725,0.668,2.33e-06,5,0.112,-7.286,0,0.055,82.966,4,0.566
Do It,Neil Diamond,1I3cevxQnV6XvDQtt4gUGz,0.156,0.573,0.704,4.75e-05,9,0.0888,-5.164,1,0.0274,107.186,4,0.708
Do It,Nelly Furtado,2sdXCmHMlKDx7lQdeXTELW,0.061,0.855,0.75,0.0543,1,0.0451,-4.275,1,0.0581,125.005,4,0.916
Do It,¥$: Ye & Ty Dolla $ign,5iroQL70VoSFrC8ZhVnskA,0.19,0.831,0.69,0,1,0.08,-5.869,1,0.0831,107.016,4,0.65
Do Me Baby,Meli'sa Morgan,77Fs4XIB6489MG4cpNwBms,0.503,0.761,0.335,0,10,0.0741,-14.09,1,0.0362,125.359,4,0.64
Do Me Right,Detroit Emeralds,3DWIxnI4SU0BaPua68BQvv,0.221,0.834,0.642,0.000268,2,0.0713,-9.511,1,0.0501,113.081,4,0.974
Do Me!,Bell Biv DeVoe,3an1aoJKoBXJKoIfdDbVwf,0.134,0.716,0.772,2.15e-06,10,0.35,-6.816,0,0.037,107.823,4,0.671
Do Not Disturb,Drake,2KvHC9z14GSl4YpkNMX384,0.246,0.618,0.693,0,7,0.112,-5.943,0,0.45,170.982,4,0.454
Do Not Pass Me By,M.C. Hammer,1Q5JAMGJaqP3wvKvTqduHY,0.00953,0.69,0.795,0,7,0.0468,-7.828,1,0.0689,156.866,4,0.927
Do Re Mi,Blackbear,6Se3x9ANMLv0dCDsjGmEjh,0.00522,0.745,0.593,5.06e-06,8,0.123,-6.35,1,0.0524,111.001,3,0.17
Do Re Mi,blackbear,6Se3x9ANMLv0dCDsjGmEjh,0.00522,0.745,0.593,5.06e-06,8,0.123,-6.35,1,0.0524,111.001,3,0.17
Do Right,Paul Davis,1VVNTQPgB5OiUOSyKMqmgC,0.495,0.557,0.554,3.29e-06,0,0.108,-7.583,1,0.0367,109.022,4,0.664
Do Somethin',Britney Spears,01ACsk2knUnsfWeZp63nqa,0.0245,0.843,0.94,6.5e-05,4,0.355,-3.334,1,0.0668,129.967,4,0.961
Do Something To Me,Tommy James And The Shondells,5sOeJlcVO4oEYR3QKzbJmO,0.142,0.501,0.883,0.0142,6,0.126,-9.753,1,0.0851,121.993,4,0.639
Do That To Me One More Time,Captain & Tennille,0m4jVVZrsv0bLkAr1uM6UG,0.563,0.728,0.524,0.000131,7,0.0913,-8.227,1,0.0255,90.262,4,0.51
Do That...,Baby Featuring P. Diddy,5pybOIjjjpi0of3DCp1qyR,0.353,0.591,0.8,0,1,0.247,-4.956,1,0.286,139.472,4,0.592
Do The Best You Can,The Hollies,64gpxD0IvZnnjUzv6rCDBt,0.0454,0.625,0.651,0,0,0.078,-7.115,1,0.0263,98.857,4,0.783
Do The Bird,Dee Dee Sharp,1BSiYIjfWrSKiCnxJu2RwG,0.215,0.641,0.673,0,2,0.0469,-5.42,1,0.0407,79.224,4,0.929
Do The Boomerang,Jr. Walker & The All Stars,6pqpWeAh0nPxyeVsuWetHR,0.382,0.609,0.852,0.000343,7,0.311,-6.909,0,0.0328,104.787,4,0.741
Do The Choo Choo,Archie Bell & The Drells,6ediPUKjEAS53mhTWmDcid,0.593,0.525,0.73,0.00114,4,0.92,-6.941,1,0.146,125.767,4,0.729
Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",2DdtOIqWNDcrPEDAJv0VFe,0.193,0.707,0.643,7.15e-06,1,0.61,-11.198,1,0.0435,128.972,4,0.93
Do The Freddie,Freddie And The Dreamers,6Y609znJunsJnpW0RYf7iR,0.0284,0.405,0.749,0,8,0.123,-7.932,1,0.0665,138.02,4,0.521
Do The Funky Chicken,Rufus Thomas,1ZtPpbHgnj6JLIv1Rpuc3x,0.0208,0.796,0.402,2.7e-05,8,0.0274,-13.677,1,0.164,114.838,4,0.741
Do The Funky Penguin Part I,Rufus Thomas,0PxsrYl9gj445HDcF58unk,0.0481,0.798,0.577,0.00358,2,0.0586,-11.11,1,0.0785,101.026,4,0.926
Do The John Wall,Troop 41,7FFqcNFMdRjWYE9PfN4Zu7,0.252,0.66,0.925,0,7,0.87,-2.094,1,0.317,81.041,4,0.576
Do The Monkey,King Curtis,4eI4BR2yd8xBbyNYBTmr81,0.476,0.767,0.592,0.953,1,0.11,-15.706,1,0.0502,115.992,4,0.717
Do The Thing,Lou Courtney,7yXkXxr9opjKW3f9uz0nTy,0.697,0.501,0.433,5.75e-06,11,0.316,-10.654,1,0.0374,136.109,4,0.35
Do They Know It's Christmas? (2014),Band Aid 30,03Dpt8Z4Zww4NGJb8503zb,0.352,0.626,0.541,0,0,0.119,-7.615,1,0.0308,112.001,4,0.255
Do They Know It's Christmas?,Band-Aid,35gbOe6qsJrQbPlk7u4l1F,0.219,0.292,0.548,7.51e-06,0,0.553,-10.138,1,0.056,123.005,4,0.317
Do They Know It's Christmas?,Glee Cast,2wolVp6ZmJjHGwUaFm99Hz,0.00085,0.497,0.731,6.96e-06,10,0.261,-5.427,1,0.0327,115.988,4,0.558
Do U Wanna Roll (Dolittle Theme),"R.L., Snoop Dogg & Lil' Kim",,,,,,,,,,,,,
Do Unto Me,James & Bobby Purify,6ykLs6tGHh7VY2mVTxjD8n,0.458,0.666,0.699,1.06e-06,0,0.0993,-6.636,1,0.0459,117.357,4,0.669
Do Wah Diddy Diddy,Manfred Mann,48ZjHLkaHpXIlGGYUlb3bZ,0.282,0.66,0.583,0,4,0.0553,-7.361,1,0.0512,125.44,4,0.941
Do We Have A Problem?,Nicki Minaj X Lil Baby,1PNs0uGru3TcrA94kpyGnc,0.472,0.842,0.505,0.000322,1,0.117,-8.627,0,0.402,119.993,4,0.538
Do What U Want,Lady Gaga Featuring R. Kelly,5XKXMWPACPq51OiqzxenZo,0.345,0.778,0.801,1.18e-06,9,0.0881,-4.65,1,0.086,97.47,4,0.534
Do What You Do Do Well,Ned Miller,2lUgiKN1sOIpXhkde5C0Qk,0.264,0.646,0.669,0,9,0.195,-8.867,1,0.0409,116.345,4,0.81
Do What You Do,Jermaine Jackson,0QAiTq1vLdg4RfBsOvZ85s,0.681,0.713,0.434,0,1,0.106,-9.999,0,0.0275,112.535,4,0.544
Do What You Gotta Do,Bobby Vee,4j2ArHvM38V1LxLhhrY5Ks,0.584,0.496,0.468,0,5,0.0474,-10.993,1,0.0389,112.09,4,0.704
Do What You Gotta Do,Garth Brooks,73isIAYxZfZHslMLCl2dLj,0.298,0.601,0.485,0.000217,2,0.297,-11.956,1,0.0337,132.892,4,0.437
Do What You Gotta Do,Nina Simone,1WP7Snm91AFyvhWb3s8UB8,0.606,0.311,0.463,2.15e-05,6,0.263,-10.838,1,0.0601,159.401,4,0.594
Do What You Set Out To Do,Bobby Bland,6IfOiaICckt4G402tUcw5F,0.0044,0.51,0.331,0.000414,0,0.193,-11.294,1,0.0306,63.989,4,0.411
Do What You Wanna Do,Five Flights Up,23jlbDsVtErIax2XSaZDHW,0.6,0.555,0.377,0,1,0.147,-11.634,1,0.0278,75.822,4,0.415
Do What You Wanna Do,T-Connection,,,,,,,,,,,,,
"Do What You Want, Be What You Are",Daryl Hall John Oates,4FhpiTXMhXagbYUJpPW0Dh,0.526,0.448,0.42,0.00055,8,0.223,-9.948,1,0.0797,183.337,3,0.325
Do Ya Wanna Get Funky With Me,Peter Brown,24ZuBmanUOKWB6uZ7uap89,0.0437,0.829,0.498,0.0154,1,0.0501,-17.508,1,0.0603,103.456,4,0.892
"Do Ya, Do Ya (Wanna Please Me)",Samantha Fox,7mrVAtRcYruGxtP4QkLsjS,0.0337,0.538,0.929,6.97e-05,10,0.342,-5.626,0,0.117,169.714,4,0.604
Do Ya,Electric Light Orchestra,0NN32Knbyo4gM1DKY9rdzg,0.0386,0.494,0.572,0.000566,2,0.602,-5.862,1,0.0332,124.042,4,0.716
Do Ya,The Move,2h7hYjKXV4cp9fv8H1YbgA,0.00697,0.69,0.767,0,5,0.146,-4.85,1,0.0581,127.985,4,0.489
Do You Believe In Love,Huey Lewis & The News,43LjRHyyetSWnPpW7CWThG,0.0582,0.547,0.636,0,11,0.249,-10.948,1,0.0314,114.054,4,0.817
Do You Believe In Magic,Shaun Cassidy,5LJ93CrqstdBdVmC0xhZbu,0.0249,0.499,0.726,0,0,0.608,-10.154,1,0.0336,143.719,4,0.894
Do You Believe In Magic,The Lovin' Spoonful,1udKn1oNKYQSQ9OmiIWCMu,0.213,0.553,0.738,0,0,0.339,-7.963,1,0.0457,138.602,4,0.759
Do You Believe In Shame?,Duran Duran,4umuMi2giGbdbVbsVZ5ADf,0.00021,0.651,0.417,0.0547,0,0.167,-12.755,1,0.0281,110.089,4,0.245
Do You Believe In Us,Jon Secada,3u5e3ovyvQLoauwUzWezvX,0.0103,0.662,0.891,3.64e-06,3,0.634,-7.245,1,0.0349,107.75,4,0.743
Do You Believe Me Now,Jimmy Wayne,0HbtLdjkFkY8doAZzjRDmj,0.0723,0.503,0.827,1.15e-06,4,0.126,-4.046,1,0.0553,161.834,4,0.376
Do You Compute?,Donnie Iris,5kOy9p5jcHe5j2LWgXbRgj,0.0012,0.65,0.491,0.146,1,0.0425,-9.872,0,0.0338,115.947,4,0.771
Do You Everynite,Joe Public,7vPIMzAtJSyUIoxiia0ESo,0.00333,0.759,0.786,3.77e-05,10,0.0454,-8.603,0,0.128,113.128,4,0.759
Do You Feel All Right,KC And The Sunshine Band,,,,,,,,,,,,,
Do You Feel Like I Feel?,Belinda Carlisle,5ZhZQ9EGQtrKoh9tnCwNdh,0.000796,0.575,0.82,7.34e-06,2,0.0763,-10.955,1,0.0385,122.8,4,0.57
Do You Feel Like We Do,Peter Frampton,0qqRwBkq7oWv6QnIRLfQKe,0.0389,0.319,0.661,0.0039,0,0.886,-8.548,1,0.0334,106.189,4,0.325
Do You Hear What I Hear,Carrie Underwood,1qGeUUtelP5fz7rNNAmo29,0.766,0.216,0.473,0,7,0.0933,-6.237,1,0.0293,157.597,4,0.132
Do You Know (What It Takes),Robyn,0idCpkJ2pspfAILbanmERu,0.00465,0.635,0.74,0.0152,3,0.129,-4.439,0,0.0355,200.102,4,0.857
Do You Know How To Twist,Hank Ballard,2y0BSEZTwK9NeRrtYAjwqf,0.113,0.742,0.47,0,8,0.0752,-13.77,1,0.0612,129.084,4,0.837
Do You Know The Way To San José,Dionne Warwick,1YIWYzMq84I46LmgX1vpye,0.592,0.658,0.657,9.5e-06,0,0.08,-7.792,1,0.0482,157.269,4,0.888
Do You Know What I Mean,Lee Michaels,0X2ckklp0uln3TRUH7JTpN,0.158,0.788,0.861,1.35e-05,0,0.0199,-9.745,1,0.0623,109.232,4,0.95
Do You Know What Time It Is?,P-Nut Gallery,,,,,,,,,,,,,
Do You Know? (The Ping Pong Song)/Dimelo,Enrique Iglesias,,,,,,,,,,,,,
Do You Like This,Rome,5XpcWuM4N62zYnCRgyziAu,0.00424,0.76,0.284,7.84e-06,9,0.0737,-12.244,0,0.0297,107.963,4,0.108
Do You Love Me,Andy Fraser,5SgkcsJxyykbnmHXOyz8FF,0.00634,0.736,0.775,0,11,0.104,-4.826,0,0.0376,127.018,4,0.905
Do You Love Me,The Contours,0Omt3rVppHIlYFXNL1VWgL,0.586,0.596,0.793,1.86e-06,5,0.108,-6.611,1,0.0421,150.256,4,0.8
Do You Love Me,The Dave Clark Five,4ApN7Ecd2I6Xjfcg4pSfJE,0.00164,0.426,0.933,0,2,0.0484,-7.822,1,0.0508,140.916,4,0.9
Do You Love What You Feel,Rufus And Chaka Khan,7fYozX6MaNmfHoGW7bFTdK,0.022,0.808,0.773,0.0436,11,0.654,-11.4,1,0.0365,119.944,4,0.893
Do You Mind?,Andy Williams,4hbq9t0lBma3EmGWeoRAO1,0.321,0.483,0.195,3.58e-06,0,0.182,-13.22,1,0.0307,65.295,4,0.693
Do You Mind?,Anthony Newley,35ZW5eZY7yuTc93OEYvjVK,0.391,0.864,0.0896,0,0,0.157,-15.776,1,0.0514,120.107,4,0.724
Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",4VJ7mnW4wjjIgPBM6KWvPu,0.0173,0.412,0.548,0,10,0.181,-6.981,1,0.243,81.293,4,0.176
Do You Miss Me,Jocelyn Enriquez,7gwmt0VVIbC7hIahJvhsWP,0.0061,0.756,0.963,0.0668,7,0.316,-5.752,1,0.0423,129.98,4,0.794
Do You Really Want To Hurt Me,Culture Club,1I6q6nwNjNgik1Qe8Oi0Y7,0.0815,0.744,0.376,0,4,0.108,-14.996,0,0.0366,100.78,4,0.42
Do You Remember Me?,Jermaine Jackson,3dmayZe9lLdDbhZrFs90rM,0.188,0.672,0.786,0.000104,0,0.308,-8.504,1,0.0353,122.474,4,0.817
Do You Remember?,Phil Collins,3TLtCHUaiMHcQcJVGVW2p2,0.114,0.677,0.509,0.0134,5,0.0659,-7.472,1,0.0252,93.042,4,0.525
Do You Remember,Chance The Rapper Featuring Death Cab For Cutie,67xBtV07CC73eFw7z5oCvU,0.139,0.606,0.655,0,6,0.103,-6.328,1,0.402,159.824,4,0.696
Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,6A5NlmBCsCGbJ27jHQgKV5,0.0204,0.854,0.674,0,11,0.101,-4.896,1,0.0705,125.845,4,0.818
Do You See My Love (For You Growing),Jr. Walker & The All Stars,0oxchUPaHbWQbrJh2pn1Wx,0.123,0.699,0.761,8.5e-05,10,0.0887,-11.135,0,0.0657,110.465,4,0.829
Do You See,Warren G,2e3YoddL43UkaSqhYGqfKz,0.173,0.769,0.624,1.02e-06,1,0.378,-10.559,0,0.197,95.232,4,0.569
Do You Sleep?,Lisa Loeb & Nine Stories,43RL5EuY4yHXDKIbvtHWJ7,0.0383,0.643,0.671,4.65e-05,1,0.0496,-7.158,0,0.0296,90.396,4,0.26
Do You Think I'm Disco?,Steve Dahl And Teenage Radiation,,,,,,,,,,,,,
Do You Wanna Dance?,The Beach Boys,4MFU8kCLOQD9nV03Gfvrkn,0.455,0.436,0.81,2.24e-06,10,0.331,-8.443,1,0.0454,147.14,4,0.759
Do You Wanna Dance,Ramones,1jvzmNw7sVTSDnprPuEi0D,6.72e-05,0.366,0.889,0.000797,9,0.444,-2.408,1,0.0314,181.743,4,0.916
Do You Wanna Dance,The Mamas & The Papas,645pkWAIHbCECpVsaZAxKq,0.744,0.592,0.341,0,4,0.0905,-11.768,1,0.0286,108.79,4,0.637
Do You Wanna Get Away,Shannon,0oKFuFWkZ5gb7gTtpgdEfc,0.00233,0.639,0.878,0.00267,4,0.222,-8.108,0,0.0374,112.465,4,0.891
Do You Wanna Get Funky,C+C Music Factory,,,,,,,,,,,,,
Do You Wanna Go Party,KC And The Sunshine Band,6dw6BquK0Mv72p6HpusqKN,0.00888,0.482,0.615,1.78e-06,6,0.0431,-11.093,1,0.0398,96.307,4,0.437
Do You Wanna Hold Me?,Bow Wow Wow,2hvf4cvCj7stVtS7la1V2Y,0.018,0.472,0.842,0.181,8,0.329,-10.719,1,0.0553,139.488,4,0.716
Do You Wanna Make Love,Peter Mccann,5Ccx6DcIvnlQicMujqtqBf,0.348,0.694,0.413,0,3,0.124,-9.1,1,0.0268,109.967,4,0.542
Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,0cTVLJR99l1ZCIwjdESHqW,0.000841,0.625,0.804,0,11,0.543,-3.586,1,0.0553,126.964,4,0.63
Do You Wanna Touch Me (Oh Yeah),Joan Jett & the Blackhearts,6Xprc4GuCejWA3BjU5knyw,0.0247,0.572,0.836,0.000221,11,0.159,-3.159,1,0.0867,127.667,4,0.726
Do You Want Crying,Katrina And The Waves,0Ea4GdyudP4ZTJXmm7PNd2,9.17e-05,0.428,0.78,0.0282,2,0.202,-10.671,1,0.035,155.964,4,0.816
Do You Want Fries With That,Tim McGraw,6rsFioWHk6q3A2sLZQ9MYz,0.214,0.604,0.802,0,7,0.111,-3.995,1,0.0317,135.999,4,0.671
Do You Want It Right Now,Degrees Of Motion,41fN5kdb3dXtELqTng2hAT,0.291,0.747,0.834,1.31e-06,11,0.126,-4.729,0,0.0395,123.972,4,0.701
Do You Want Me,Salt-N-Pepa,,,,,,,,,,,,,
Do You Want To Build A Snowman?,"Kristen Bell, Agatha Lee Monn & Katie Lopez",2yi7HZrBOC4bMUSTcs4VK6,0.85,0.352,0.121,0.000178,3,0.257,-15.551,1,0.047,148.56,5,0.166
Do You Want To Dance?,Bette Midler,2Hyis7pyTBDyR3zq4GNZCu,0.641,0.384,0.393,1.69e-06,7,0.0869,-7.959,0,0.0349,167.241,4,0.446
Do You Want To Dance,Bobby Freeman,4wXPZBafMKbTtdOB7BVGcp,0.517,0.625,0.438,3.62e-05,0,0.155,-12.003,1,0.0499,155.534,4,0.957
Do You Want To Dance,Del Shannon,7HUqngCEMUt3XgUwAq06eC,0.845,0.203,0.198,0,2,0.101,-13.349,1,0.0318,87.81,3,0.208
Do You Want To Know A Secret,The Beatles,7Aobt67JnaF7qN8jCCKvHq,0.608,0.673,0.349,0,4,0.38,-12.414,1,0.0368,124.451,4,0.609
Do You Want To/Can't Hang,Xscape Featuring MC Lyte,,,,,,,,,,,,,
Do You Want To,Franz Ferdinand,6WrnSlcN0dzTO80mVVbBto,0.0724,0.412,0.944,0.000493,0,0.801,-2.896,1,0.0448,123.091,4,0.79
Do You,Funkmaster Flex Featuring DMX,1sIivZVDOu1AljYCSTQYwn,0.00317,0.65,0.793,0.39,7,0.128,-8.896,1,0.281,201.979,4,0.318
Do You,Heather B.,3fzKNhHsHnHlU8r9g3SI96,0.0252,0.834,0.826,4.33e-06,9,0.303,-5.972,1,0.198,90.048,4,0.708
Do You,Ne-Yo,58FUwmyGUqkt53YPUcm7cJ,0.00952,0.588,0.877,0,8,0.171,-4.78,1,0.16,155.165,4,0.645
Do Your Dance - Part 1,Rose Royce,,,,,,,,,,,,,
Do Your Own Thing,Brook Benton,3ox9cbIc8aoKYzBxgns8xg,0.788,0.212,0.17,0.00242,2,0.155,-20.11,1,0.0364,176.59,4,0.264
Do Your Thing,7 Mile,7jMmUq0o3R90Irtd5JzjCl,0.397,0.761,0.716,0.956,5,0.0932,-6.429,0,0.0527,89.343,4,0.69
Do Your Thing,Isaac Hayes,3ZfSBMsbzpMlaz2pvh9nyO,0.0114,0.661,0.484,0.338,5,0.106,-11.136,0,0.0431,151.389,4,0.871
Do Your Thing,The Watts 103rd Street Rhythm Band,5Rzxqve16s61lHAkSMFN8Y,0.124,0.758,0.509,0.000125,9,0.278,-15.534,1,0.115,127.212,4,0.58
Do-Re-Mi,Anita Bryant,,,,,,,,,,,,,
Do-Re-Mi,Lee Dorsey,5YIq0tkdh2zFCT5vCTGz0U,0.172,0.654,0.693,3.6e-06,0,0.0643,-6.465,1,0.035,116.055,4,0.344
Do-Re-Mi,Mitch Miller,,,,,,,,,,,,,
Do-Wacka-Do,Roger Miller,,,,,,,,,,,,,
Do-Wah-Diddy,The Exciters,,,,,,,,,,,,,
Doctor (Work It Out),Pharrell & Miley Cyrus,4f9wNNZET9wH7eMBgONd3d,0.0211,0.841,0.624,0,4,0.0788,-5.502,0,0.0419,120.03,4,0.93
Doctor Feel-Good,Dr. Feelgood And The Interns,6vpCn2YSbbQRSzpNHlulvI,0.0156,0.631,0.66,0.37,0,0.31,-10.227,1,0.0458,128.387,4,0.782
Doctor Love,First Choice,3PX3zodPk4HvLjShbLOlTk,0.00522,0.55,0.662,0.0101,5,0.149,-10.056,0,0.0345,118.394,4,0.76
Doctor My Eyes,Jackson Browne,5OuaAMBmGjjJMK7yXpaFAK,0.24,0.402,0.643,3.91e-05,5,0.118,-8.749,1,0.0317,150.086,4,0.525
Doctor! Doctor!,Thompson Twins,6AevVhFCIjykShM9H0oJyd,0.297,0.686,0.66,2.6e-05,5,0.151,-11.894,1,0.0309,119.52,4,0.921
Doctor's Orders,Carol Douglas,6TlkRvPjRQo5VZqIfM0MjA,0.0679,0.662,0.636,0.737,0,0.0891,-14.2,1,0.0336,125.845,4,0.963
Doctorin' The Tardis,The Timelords,6hfhpzt01E2XWBrEx8orNx,0.142,0.713,0.944,0.793,11,0.365,-6.421,0,0.0768,126.025,4,0.68
Doe Boy Fresh,Three 6 Mafia Featuring Chamillionaire,4ioTeLwRRJeWsz8535nrjD,0.263,0.8,0.619,0,4,0.0624,-5.728,1,0.131,152.329,4,0.75
Does Anybody Know I'm Here,The Dells,5O5AwtNW8jjhTfM98LmuG1,0.601,0.43,0.572,0,7,0.159,-8.779,1,0.0327,87.067,4,0.674
Does Anybody Really Fall In Love Anymore?,Kane Roberts,0kKIjuEgtE5J930ugt5iJd,0.0537,0.38,0.657,0.000239,5,0.0808,-8.379,1,0.0329,176.676,4,0.547
Does Anybody Really Know What Time It Is?,Chicago,4WIS1twkOj5QPuoSpb2zQh,0.0372,0.448,0.825,0,9,0.532,-8.935,0,0.0385,114.044,4,0.602
Does He Mean That Much To You?,Eddy Arnold,,,,,,,,,,,,,
Does He Really Care For Me,Ruby And The Romantics,3hYBWJCHTKaYRjFZWR0cfe,0.355,0.363,0.746,0,5,0.233,-6.516,1,0.0334,102.16,4,0.728
Does It Make You Remember,Kim Carnes,6qA9kMQq2jnNOiMonN8Lax,0.302,0.454,0.667,0,5,0.151,-5.53,1,0.0252,78.523,4,0.176
Does She Do It Like She Dances,Addrisi Brothers,,,,,,,,,,,,,
