song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,0.872,0.658,0.291,0,2,0.114,-10.572,1,0.0292,103.962,4,0.295
Hey There Little Firefly Part I,Firefly,,,,,,,,,,,,,
Hey There Lonely Boy,Ruby And The Romantics,3EyO59J9LIkMD9NgKu0Mhg,0.939,0.573,0.369,0,2,0.285,-8.965,0,0.0261,88.25,4,0.612
Hey There Lonely Girl,Eddie Holman,1MI8aQJAoaYhIaVNz5giKB,0.693,0.389,0.322,2.08e-06,9,0.0814,-10.923,1,0.0282,94.007,3,0.343
Hey There Lonely Girl,Robert John,2rkf7jIOda8VUmZ6OK38IU,0.388,0.553,0.519,0.00176,9,0.0812,-9.297,1,0.0389,78.66,4,0.538
Hey Ya!,OutKast,2PpruBYCo4H7WOBJ7Q2EwM,0.103,0.727,0.974,0.000532,4,0.174,-2.261,0,0.0664,79.526,4,0.965
Hey You! Get Off My Mountain,The Dramatics,6ELgz6uURtYvKbjm1d4dFp,0.108,0.49,0.548,2.65e-05,2,0.324,-10.018,1,0.0368,157.385,4,0.711
Hey You! Little Boo-Ga-Loo,Chubby Checker,,,,,,,,,,,,,
Hey You,Bachman-Turner Overdrive,,,,,,,,,,,,,
Hey! Baby,Bruce Channel,0obIo2GEab6qqms6t3JaMY,0.359,0.515,0.623,0,9,0.274,-5.597,1,0.036,64.253,4,0.643
Hey! Baby,Jose Feliciano,3i4AZ2XuuS5teB5QHGy7Ao,0.67,0.584,0.469,0,4,0.58,-10.377,0,0.0444,106.337,4,0.607
Hey! Little Girl,Del Shannon,4A8uAIuT2eJkK3GzCAsYED,0.351,0.469,0.901,0.000113,8,0.0763,-7.546,1,0.109,158.219,4,0.86
Hey! Love/Over And Over,The Delfonics,,,,,,,,,,,,,
"Hey, Bobba Needle",Chubby Checker,5PZjtF0B9w34ivVdkX9UUM,0.778,0.671,0.762,0,4,0.341,-4.921,1,0.214,91.828,4,0.674
"Hey, Girl",Freddie Scott,3vZyw7jyBpwgIEExgEOGJd,0.745,0.394,0.297,1.93e-05,5,0.176,-12.867,1,0.0261,85.804,4,0.5
"Hey, Leroy, Your Mama's Callin' You",Jimmy Castor,1o4emNAxfYGZU6vugcv0XP,0.398,0.713,0.79,0.478,0,0.225,-8.853,1,0.0399,105.762,4,0.951
"Hey, Let's Twist",Joey Dee & the Starliters,2ZRpDCGMU6c3NvHIrZrpue,0.747,0.465,0.697,0,0,0.17,-7.399,1,0.0412,96.184,4,0.857
"Hey, Little Girl",Foster Sylvers,1275YgYg0eukurO8nQi6Vx,0.49,0.733,0.731,3.4e-05,0,0.054,-10.902,1,0.0593,93.616,4,0.962
"Hey, Mister Sun",Bobby Sherman,3b2PCA8LI7VolB8HODhQfm,0.9,0.439,0.683,0.0329,5,0.654,-11.046,1,0.0522,101.08,4,0.92
"Hey, Mr. Sax Man",Boots Randolph,1nGj8dPY6iV3wppAaCs77v,0.526,0.796,0.818,0.892,9,0.376,-10.078,0,0.0881,137.52,4,0.966
"Hey, Soul Sister",Glee Cast,4kRROniJRDFFhgzGv2pnD1,0.587,0.664,0.533,0,2,0.225,-6.112,1,0.0279,97.032,4,0.628
"Hey, Soul Sister",Train,4HlFJV71xXKIGcU3kRyttv,0.185,0.673,0.886,0,1,0.0826,-4.44,0,0.0431,97.012,4,0.795
"Hey, St. Peter",Flash And The Pan,7IG4vtuRDBrsVTXGn0a0zG,0.0528,0.492,0.885,0.0992,11,0.288,-9.529,1,0.0415,142.412,4,0.418
"Hey, Western Union Man",Jerry Butler,2pzHXG2se8NCxcLJPTmqu5,0.477,0.545,0.71,0,6,0.078,-8.435,1,0.0434,91.231,4,0.723
"Hey, You Love",Mouth & MacNeal,4KYP5D0UASpjZs6KKuGm0K,0.115,0.676,0.543,6.16e-06,0,0.191,-10.001,1,0.0675,75.61,4,0.964
Hey-Da-Da-Dow,The Dolphins,,,,,,,,,,,,,
Hey,Lil Jon Featuring 3OH!3,5l9D0ugfAeQ6cgiYb2ay65,0.000574,0.689,0.76,1.3e-06,0,0.109,-3.546,1,0.0603,132.024,4,0.512
Hey,Mitchel Musso,7zKObGlclVsHMwOG0Q3wYO,0.00843,0.395,0.774,0,1,0.0836,-3.169,1,0.0408,183.983,4,0.736
Heyy,Lil Baby,6qzBOV7lg2pnYm1tIvjxo3,0.00176,0.719,0.661,0,7,0.0936,-4.634,1,0.144,87.932,5,0.226
Hi Bich,Bhad Bhabie,3yjpv3Rk2gkHhfhgBjiUKS,0.16,0.928,0.355,0.000329,8,0.094,-9.181,1,0.123,120.042,4,0.0715
Hi Diddle Diddle,Inez Foxx,,,,,,,,,,,,,
Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio,,,,,,,,,,,,,
Hi Hi Hazel,Gary And The Hornets,0pRsQe4EIxvtJ2Wr9j9g0y,0.759,0.673,0.637,1.18e-05,4,0.122,-6.833,1,0.0309,121.256,4,0.958
"Hi, Hi, Hi",Wings,4Vqv5vr4G4OEWINosjwX2t,0.0213,0.545,0.534,4.89e-06,1,0.236,-11.706,0,0.0534,131.952,4,0.73
Hi-De-Ho,"Blood, Sweat & Tears",,,,,,,,,,,,,
Hi-Heel Sneakers,Jose Feliciano,,,,,,,,,,,,,
Hi-Heel Sneakers,Tommy Tucker,,,,,,,,,,,,,
"Hi-Lili, Hi-Lo",Richard Chamberlain,,,,,,,,,,,,,
Hibachi,Roddy Ricch Featuring Kodak Black & 21 Savage,7FCDmAel69bzxRkOxbh2dB,0.0191,0.681,0.522,0,5,0.415,-8.74,0,0.303,172.946,4,0.219
Hibiki,Bad Bunny & Mora,4qSEvFGCpde73gqIuq3sho,0.604,0.801,0.645,0,6,0.118,-5.605,0,0.0706,119.935,4,0.528
"Hickory, Dick And Doc",Bobby Vee,7hXngqMDRqkAFrEIBy3ewq,0.719,0.699,0.626,6.47e-05,3,0.0974,-11.611,1,0.0315,112.823,4,0.964
Hicktown,Jason Aldean,74o7KPar10g6ourPTKfHzU,0.00913,0.697,0.877,6.93e-06,6,0.0726,-3.885,1,0.0348,121.533,4,0.768
"Hide & Go Seek, Part I",Bunker Hill,6pzy5H2Fd4kRdMI82fKO1V,0.584,0.602,0.851,0,5,0.73,-7.453,1,0.0369,99.118,4,0.845
Hide & Seek,The Sheep,4hdy1yt2I7H0JYWRWhVUfl,0.000101,0.238,0.977,0.000203,5,0.299,-4.622,1,0.079,170.566,4,0.451
Hide 'Nor Hair,Ray Charles and his Orchestra,0alZ7VtyP8OBkdIhDuBvTX,0.582,0.699,0.464,0,8,0.104,-11.221,1,0.0489,143.235,4,0.863
Hide And Seek,Pajama Party,34DQNlufkpoXUeSaKopJjE,0.0207,0.819,0.764,0.0133,0,0.308,-11.964,1,0.032,121.473,4,0.946
Hide Away,Daya,3WALaE7UdNXx8VJ4lpWCK8,0.222,0.884,0.826,2.29e-06,11,0.0651,-3.672,0,0.0853,94.997,4,0.465
Hide Away,Freddy King,2bV2rAslNR4CjjG8CuEQhZ,0.155,0.637,0.657,0.202,9,0.143,-10.615,1,0.0286,133.973,4,0.863
Hide Your Heart,KISS,47o525G86mLspoGnUCaMd9,0.306,0.572,0.846,1.31e-05,11,0.169,-10.081,0,0.0617,122.384,4,0.596
Hideaway,John Sebastian,51NG9ouCDAfQSRx9buc1EV,0.085,0.791,0.71,0.000185,4,0.0788,-12.425,1,0.0346,127.598,4,0.988
Hideaway,Kiesza,51tUT1gHE30GQPhn1agudM,0.0862,0.838,0.72,0.00696,7,0.0772,-4.135,0,0.0483,122.993,4,0.203
Hideaway,The Four Esquires,3SCtycBwTTM49VNNuXwp4Z,0.744,0.256,0.22,0.502,6,0.0937,-15.686,1,0.0387,81.681,4,0.0386
High And Dry,Radiohead,2a1iMaoWQ5MnvLFBDv4qkf,0.0724,0.419,0.383,0.0176,4,0.0896,-11.782,1,0.0256,87.568,4,0.35
High By The Beach,Lana Del Rey,7g3htkaLz4ETFn0cifwM3y,0.244,0.536,0.486,0.00788,11,0.12,-11.067,0,0.0346,131.988,4,0.0968
High End,Chris Brown Featuring Future & Young Thug,6FwiZxKXipsyGw2CVZOzol,0.0144,0.725,0.503,1.52e-06,10,0.124,-5.646,1,0.209,153.047,4,0.0636
High Energy,Evelyn Thomas,2O3JCRH7IvUUbzbxEvoVAi,0.143,0.956,0.765,0.0461,10,0.25,-12.772,0,0.0619,124.252,4,0.711
High Enough,Damn Yankees,5t5rCnsgRBtcKqTB7SbD1Q,0.0241,0.273,0.537,0,2,0.0922,-9.612,1,0.0306,81.814,4,0.232
High Fashion,Roddy Ricch Featuring Mustard,07KXEDMj78x68D884wgVEm,0.269,0.831,0.499,0,11,0.3,-8.442,0,0.114,97.956,4,0.511
High Heel Sneakers,Jerry Lee Lewis,1wlmzIQgzbMcTPPmlRfLLz,0.5,0.403,0.875,0.000321,0,0.951,-9.319,1,0.0529,147.798,4,0.536
High Heel Sneakers,Stevie Wonder,76Fu6h4pHjdkLnKxxAJKXi,0.566,0.303,0.966,4.76e-06,7,0.478,-4.763,1,0.345,85.645,4,0.57
High Hopes,"Frank Sinatra ""and a bunch of kids""",68sTztCNUapkQL0nEKfrM5,0.806,0.716,0.213,0,3,0.173,-9.886,1,0.0374,138.381,4,0.721
High Hopes,Panic! At The Disco,1rqqCSm0Qe4I9rUvWncaom,0.193,0.579,0.904,0,5,0.064,-2.729,1,0.0618,82.014,4,0.681
High Infidelity,Taylor Swift,5kiZGSxgqPdv6rbqL9THdd,0.704,0.571,0.547,0,10,0.0877,-10.141,1,0.101,175.933,4,0.768
High Maintenance Woman,Toby Keith,709C7jhLvAmJdZXmExrdWk,0.0313,0.648,0.912,0,2,0.38,-3.879,1,0.0336,123.024,4,0.799
High On A Hill,Scott English,0XsYuXWmbojk5SUHXqPXmP,0.865,0.309,0.553,0.000287,7,0.329,-4.903,1,0.0293,92.808,3,0.323
High On Emotion,Chris de Burgh,5bdrdM3e6ydj4KLEeanBcV,0.0666,0.609,0.701,2.37e-05,10,0.385,-7.398,1,0.0238,99.411,4,0.602
High On Love,The Knickerbockers,0cq14ZQ9rCp9WP5rTnlP60,0.0643,0.312,0.911,0.00533,9,0.439,-6.996,0,0.0592,152.068,4,0.501
High On You,Survivor,0kly0FygSDXVbvbXxsZ31S,0.398,0.659,0.714,1.15e-05,7,0.174,-9.811,1,0.0321,125.152,4,0.871
High On Your Love Suite,Rick James,2RagrAgHp4JCe3J2hEyIY9,0.112,0.627,0.812,0,2,0.221,-8.109,1,0.0462,131.123,4,0.902
High On Your Love,Debbie Jacobs,,,,,,,,,,,,,
High Out Of Time,Carole King,1OG2IBegrMugiKf0QVjwRb,0.758,0.555,0.333,0.0675,9,0.129,-13.794,1,0.0266,134.664,4,0.447
High School Confidential,Jerry Lee Lewis And His Pumping Piano,2PiUq8aJvf6v5MPe68aoK6,0.69,0.599,0.818,0,10,0.115,-9.033,1,0.0382,93.07,4,0.97
High School Dance,The Sylvers,0HPMybrubLvT9pWJWRrKUE,0.0577,0.891,0.909,0.0238,1,0.074,-10.026,1,0.0668,136.333,4,0.941
High School Never Ends,Bowling For Soup,1bhjMY5O0ZjB41OHcdRH0a,0.0122,0.536,0.923,0,2,0.142,-3.494,1,0.125,160.03,4,0.77
High School Nights,Dave Edmunds,0snjiBeMW3VI8UeNYCStTQ,0.119,0.673,0.873,3.29e-05,2,0.174,-6.024,1,0.0483,136.341,4,0.91
High School U.S.A.,Tommy Facenda,,,,,,,,,,,,,
High School,Nicki Minaj Featuring Lil Wayne,6bzwoiUt0s1KDOedyy4OtQ,0.135,0.531,0.683,0.00267,1,0.221,-4.093,0,0.333,84.82,4,0.212
High Time We Went/Black-Eyed Blues,Joe Cocker,,,,,,,,,,,,,
High Time,Styx,3L6QNpfmdYuIG1ey3RqMDb,0.0765,0.685,0.506,0,1,0.108,-12.09,1,0.0389,121.449,4,0.913
High,Big Sean Featuring Wiz Khalifa,5VKsvhjnjQ3IAspPjGiNPf,0.0498,0.517,0.65,0,11,0.779,-4.896,0,0.296,131.401,5,0.418
High,James Blunt,51ZBgXesjAHlTiIChlMf5d,0.412,0.59,0.549,0.00106,7,0.135,-7.406,0,0.0267,156.018,4,0.524
High,The Chainsmokers,09AvsbivV1FQBRAEBJh7UL,0.0492,0.601,0.787,0,0,0.142,-6.178,1,0.031,134.981,4,0.525
High,The Cure,2iVtt0mYIL26IGAgRkhHT5,0.0164,0.618,0.717,0.000339,9,0.0594,-12.107,1,0.03,114.802,4,0.761
Higher Ground,Stevie Wonder,0dMd4rilfd6gPbXaLpNYhu,0.0631,0.716,0.85,0.00133,8,0.189,-9.949,1,0.0426,125.474,4,0.821
Higher Ground,UB40,3mDoAC8R1miOQ6Ld1NkAYH,0.074,0.799,0.504,0.000609,2,0.118,-12.874,1,0.045,101.067,4,0.92
Higher Love,Kygo X Whitney Houston,1kKYjjfNYxE0YYgLa7vgVY,0.0151,0.693,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404
Higher Love,Steve Winwood,4ZExvJvQXPEeYzGU0N3THi,0.0426,0.695,0.78,0.146,5,0.298,-12.159,1,0.0414,98.699,4,0.954
Higher Plane,Kool & The Gang,4eC1gIBRsBamJPcnoFT7sT,0.151,0.686,0.724,0.525,2,0.0635,-12.177,0,0.0558,104.536,4,0.65
Higher Power,Coldplay,0939D7aT18uBDS2MTjWzct,0.00711,0.507,0.828,2.44e-05,10,0.261,-6.023,1,0.0449,178.032,4,0.489
Higher Than Hope,Daryl Braithwaite,6xoHjRpW2oN3rHLOY1Xda3,0.0267,0.705,0.636,0.000493,1,0.104,-11.829,1,0.0369,109.99,4,0.608
Higher We Go (Intro),Migos,43dOwOq0mB4i6j4SpcSkqC,0.0936,0.824,0.547,0,8,0.22,-3.938,1,0.0859,152.003,4,0.184
Higher,Creed,1ZozJfi8u9cO2Ob8KwiwNT,5.15e-05,0.459,0.83,0.00014,2,0.206,-6.254,1,0.0364,155.827,4,0.431
Higher,DJ Khaled Featuring Nipsey Hussle & John Legend,6O10oTtZIZ4DkkUqyfCbrR,0.0949,0.351,0.956,0,7,0.226,-1.996,1,0.245,83.655,4,0.446
Higher,Taio Cruz Featuring Travie McCoy,089vxHEH64AKLKhokNXEJx,0.00448,0.675,0.916,7.26e-05,8,0.128,-5.015,0,0.0776,128.024,4,0.702
Highfly,John Miles,3EFpfD7O5n1NV894lv2LMK,0.206,0.535,0.554,6.96e-06,7,0.102,-8.673,1,0.0337,136.104,4,0.844
Highway 20 Ride,Zac Brown Band,1XdlLIfwryo38EZ7OzdoEG,0.551,0.531,0.403,1.38e-05,3,0.105,-7.195,1,0.0338,76.125,4,0.431
Highway Don't Care,Tim McGraw With Taylor Swift,4sSUYUpB5epI7xTi5wfpOI,0.0259,0.477,0.791,0,2,0.0841,-5.348,1,0.0396,157.83,4,0.505
Highway Song,Blackfoot,0R5nPSbAqQoNjKBByWnN95,0.0562,0.342,0.819,0.0338,4,0.145,-6.885,0,0.0524,127.102,4,0.537
Highway To Hell,AC/DC,2zYzyRzz6pRmhPzyfMEC8s,0.061,0.574,0.913,0.00158,6,0.156,-4.793,0,0.133,115.728,4,0.423
Highwire,The Rolling Stones,6TJgRKaxBDGCCcIUdQPjtB,0.0244,0.467,0.895,0.00985,7,0.0591,-6.673,1,0.0409,126.7,4,0.815
Hijack,Herbie Mann,,,,,,,,,,,,,
Hijackin' Love,Johnnie Taylor (The Soul Philosopher),7hRI834MaDIFzusm2J7ZnC,0.736,0.729,0.759,8e-06,1,0.197,-7.583,1,0.0339,111.487,4,0.945
Hill Where The Lord Hides,Chuck Mangione,1dlTBVjebsQCg9mGcYukok,0.0289,0.647,0.665,0.234,10,0.925,-12.277,0,0.063,100.734,4,0.851
Hillbilly Bone,Blake Shelton Featuring Trace Adkins,7dL2kSVsBelmkQHbkNkx1l,0.0441,0.611,0.964,7.37e-05,7,0.109,-3.076,1,0.0464,144.014,4,0.9
Hillbilly Deluxe,Brooks & Dunn,1BMhbPsW66IXqksKC8jrCf,0.312,0.568,0.829,2.57e-06,7,0.514,-4.713,1,0.0461,155.041,4,0.551
Hillbilly Shoes,Montgomery Gentry,0kJeo33oWW6Nx4tkUNPshJ,0.0332,0.655,0.837,0.00223,7,0.111,-6.072,1,0.0355,115.938,4,0.708
Him & I,G-Eazy & Halsey,,,,,,,,,,,,,
Him Or Me - What's It Gonna Be?,Paul Revere & The Raiders,0AA6HF90AGlS4KhUfJH74f,0.292,0.528,0.838,0,3,0.0954,-5.506,1,0.0265,97.264,4,0.905
Him,Rupert Holmes,5rMthFHPxRDi4Uxg06iK6H,0.339,0.718,0.437,0,4,0.0504,-13.524,1,0.0319,109.438,4,0.962
Hip City - Pt. 2,Jr. Walker & The All Stars,0cduoX64cRfzLvdapbCsBH,0.126,0.611,0.686,0.00129,0,0.38,-10.647,0,0.0508,147.076,4,0.701
Hip Hop Drunkies,Tha Alkaholiks Featuring Ol' Dirty Bastard,4cfCzP9eiXg0dMvU5qJnbk,0.0714,0.84,0.734,0,7,0.314,-5.99,1,0.333,97.999,4,0.731
Hip Hop Hooray,Naughty By Nature,1SyQ6t9RdRBK0QUCS6a797,0.102,0.862,0.642,0,6,0.272,-13.652,0,0.101,99.2,4,0.765
Hip Hop Is Dead,Nas Featuring will.i.am,7iF9B5dbSOfEeznArGFHhn,0.0156,0.758,0.74,0,0,0.229,-5.761,0,0.203,110.831,4,0.613
Hip Hop Ride,Da Youngsta's,2MYP61a4O2CcM9tEYwM0gf,0.00021,0.788,0.589,0.00124,1,0.0665,-8.996,1,0.0909,96.969,4,0.486
Hip Hug-Her,Booker T. & The MG's,,,,,,,,,,,,,
Hip To Be Square,Huey Lewis & The News,648BMGrt98kUbLo24A4vgj,0.0025,0.668,0.779,0.000356,9,0.139,-11.089,1,0.0325,140.873,4,0.963
Hip-Hopera,Bounty Killa featuring the Fugees,,,,,,,,,,,,,
"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,4BlmEGKUgb73Xg87DN0ndP,0.00215,0.293,0.917,2.35e-06,4,0.143,-5.139,1,0.0525,144.023,4,0.847
Hippy Hippy Shake,The Swinging Blue Jeans,3rV13eMQR0G93DEYhpB09B,0.348,0.551,0.686,0,4,0.33,-11.969,1,0.0536,70.959,4,0.982
Hippychick,Soho,6KnNSH6Os9TgxmOeRuSsme,0.098,0.735,0.758,0.00675,6,0.101,-13.64,1,0.0534,98.969,4,0.793
Hips Don't Lie,Shakira Featuring Wyclef Jean,3ZFTkvIE7kyPt6Nu3PEa7V,0.284,0.778,0.824,0,10,0.405,-5.892,0,0.0707,100.024,4,0.758
His & Hers,"Internet Money, Don Toliver & Lil Uzi Vert Featuring Gunna",5LKIZ4UTKebSE5VFbLSQnr,0.116,0.792,0.707,0,7,0.12,-5.218,0,0.0623,134.997,4,0.408
His Kiss,Betty Harris,2XZSMakiioOArJ0TnVn4L9,0.731,0.496,0.409,0,4,0.399,-9.53,1,0.0289,152.315,3,0.645
Hiss,Megan Thee Stallion,79AHPJd8upvNxyK2qQcY8J,0.078,0.745,0.663,0,1,0.213,-5.056,1,0.423,167.137,4,0.686
History In The Making,Darius Rucker,1J4HTEFSDx9DWyJVH5uv1b,0.0373,0.475,0.718,0,0,0.326,-5.638,1,0.034,157.722,4,0.453
History Repeats Itself,Buddy Starcher,,,,,,,,,,,,,
History Repeats Itself,Cab Calloway,,,,,,,,,,,,,
History,One Direction,0HMjXBAZmSYOTTi33WpMso,0.0359,0.655,0.697,0,11,0.0646,-4.421,1,0.0493,86.704,4,0.802
Hit 'Em Up Style (Oops!),Blu Cantrell,4zYTZvtcww7OWKie7fxA9E,0.201,0.667,0.773,0,5,0.404,-4.983,0,0.0586,89.976,4,0.667
Hit Bout It,Lil Yachty Featuring Kodak Black,6SN1H9p6A0UbsNpfkxEEX6,0.0779,0.631,0.72,0.00737,1,0.135,-5.262,1,0.0617,180.899,4,0.123
Hit By Love,CeCe Peniston,5rFjHAGSOv7PdK4vYfl6eS,0.00154,0.774,0.929,0.000467,8,0.133,-8.76,1,0.0404,119.034,4,0.765
Hit Different,SZA Featuring Ty Dolla $ign,7Bar1kLTmsRmH6FCKKMEyU,0.199,0.679,0.516,0,0,0.0965,-6.371,0,0.0452,120.074,4,0.716
Hit It Again,3OH!3,2wpG6fTkJEgI4kPSVxBYQb,0.00632,0.592,0.794,4.6e-05,4,0.209,-3.052,0,0.061,147.057,4,0.724
Hit Me Off,New Edition,0yNCFwihschpOwSgK31f2O,0.185,0.72,0.719,0.000128,7,0.522,-4.571,0,0.0882,88.987,4,0.899
Hit Me With Your Best Shot / One Way Or Another,Glee Cast,4vqoRCLuNYACHsvZieX0fR,0.0457,0.625,0.936,0,2,0.0402,-3.014,1,0.0929,144.01,4,0.804
Hit Me With Your Best Shot,Pat Benatar,0vOkmmJEtjuFZDzrQSFzEE,0.117,0.741,0.58,3.61e-05,4,0.212,-9.05,1,0.0304,127.402,4,0.944
Hit Or Miss,Jacob Sartorius,6iaJUPHLONFJ02RTeaMuy8,0.0657,0.44,0.666,0,1,0.197,-4.82,0,0.193,82.922,4,0.544
Hit Record,Brook Benton,4PbqykT8fgzYNjFANtHjle,0.776,0.59,0.718,3.01e-06,0,0.185,-13.394,0,0.159,127.242,4,0.733
Hit That,The Offspring,3lfmqF0ULXRHlWxBeaHo3t,0.0233,0.704,0.809,0,4,0.0596,-3.045,1,0.0321,131.952,4,0.962
Hit The Floor,Twista Featuring Pitbull,1I3lkLBglo5SepC1MMnvbM,0.00211,0.921,0.876,0.0268,11,0.364,-4.673,0,0.0954,117.986,4,0.696
Hit The Freeway,Toni Braxton Featuring Loon,183rFHy125HinXrxjTMx0b,0.0208,0.799,0.708,8.69e-06,7,0.115,-3.833,1,0.114,96.954,4,0.82
Hit The Lights,Jay Sean Featuring Lil Wayne,3usL7eu7kTW0MLOujOuUSs,0.0288,0.709,0.727,0,2,0.158,-6.135,0,0.0429,128.024,4,0.353
Hit The Quan,iLoveMemphis,4OjuzM3rTWp3q60mEldNSF,0.000235,0.741,0.488,0,8,0.0488,-8.253,1,0.362,160.018,4,0.625
Hit The Road Jack,Ray Charles and his Orchestra,5dUMh0ugelpKfoFp3qChuK,0.704,0.598,0.571,0,8,0.513,-12.616,0,0.139,173.141,4,0.962
Hit The Road Jack,Stampeders,21EszlvwsfCmeftltV4CM5,0.146,0.592,0.61,3.63e-05,9,0.252,-8.777,0,0.168,168.238,4,0.632
Hitch Hike,Marvin Gaye,6x2UZ23VnIoq84XbO14Qz1,0.354,0.828,0.808,0,1,0.122,-8.437,1,0.0366,113.295,4,0.97
Hitch It To The Horse,The Fantastic Johnny C,36DKTeIeDshIGvrmeBvlaa,0.132,0.733,0.792,0.0222,1,0.338,-5.989,1,0.14,151.415,4,0.964
Hitchcock Railway,Jose Feliciano,6RXonyAlH1rRuMHEaPRoBN,0.839,0.565,0.765,4.99e-05,6,0.126,-7.462,1,0.043,108.351,4,0.563
Hitchin' A Ride,Vanity Fare,1d3nxjsN3bBl4bP2UPuVl8,0.0746,0.735,0.727,5.8e-05,0,0.101,-7.527,1,0.0282,137.034,4,0.511
Hitek Tek,Future,5v1STk4ZTTDrhgCs6LD3nd,0.00102,0.873,0.591,0,2,0.13,-7.332,1,0.293,150.057,4,0.188
Hither And Thither And Yon,Brook Benton,2Bj8nFSe3yy6myhOonbHCw,0.802,0.195,0.16,1.04e-05,3,0.088,-20.175,1,0.0344,183.274,3,0.353
Hits Different,Taylor Swift,3xYJScVfxByb61dYHTwiby,0.134,0.666,0.786,3.34e-06,5,0.265,-6.556,1,0.0439,106.02,4,0.261
Hittas,Lil Wayne,5s6pKnF3ZPtuqvEx1i1V7U,0.274,0.788,0.765,0,2,0.216,-3.93,1,0.439,144.049,4,0.666
Ho Hey,The Lumineers,0DwClY2t9YAWHBROMIgrXb,0.791,0.685,0.466,2.06e-06,0,0.0914,-9.074,1,0.0304,79.936,4,0.353
Hoax,Taylor Swift,6MWoRt97mnSTXZhu3ggi9C,0.966,0.662,0.181,3.86e-06,8,0.133,-15.065,1,0.0415,118.819,4,0.429
Hobo Flats - Part I,Jimmy Smith,,,,,,,,,,,,,
Hocus Pocus,Focus,6iZtDWu3FTuxu7AprIqA3Y,0.00596,0.267,0.722,0.893,2,0.35,-7.344,1,0.102,184.093,4,0.347
Hoedown Throwdown,Miley Cyrus,6ntkwU1MhehTKgx4BWxX3f,0.197,0.738,0.804,0,10,0.297,-6.018,0,0.0608,109.045,4,0.791
Hold Back The Night,Graham Parker And The Rumour,5WVnp04IJr4eM0OmnM71tv,0.163,0.568,0.656,1.92e-05,9,0.143,-9.472,1,0.0411,134.303,4,0.88
Hold Back The Night,The Trammps,2Jok6fkKmcP7Lp7XLzQ1wj,0.373,0.77,0.762,1.56e-05,0,0.0616,-6.746,1,0.147,127.642,4,0.495
Hold Back The Tears,The Delacardos,0kWypzBUi5FRfhYqyzB00X,0.775,0.502,0.658,1.56e-06,5,0.114,-5.804,0,0.0366,133.861,4,0.928
Hold Each Other,A Great Big World Featuring FUTURISTIC,1qHiDbTJI7GB62W3BBFigx,0.0365,0.61,0.796,0,10,0.274,-5.431,1,0.0656,159.944,4,0.51
Hold Her Tight,The Osmonds,5dMItYSW9NaJ1ebjdtQm8O,0.177,0.591,0.987,5.82e-05,5,0.384,-5.445,1,0.0748,134.88,4,0.499
Hold It Against Me,Britney Spears,7Dyq1bhhjknLKEGg4k5NLr,0.0103,0.648,0.722,0,0,0.24,-4.813,0,0.0427,132.973,4,0.389
Hold It,Bill Doggett,2RP00ghvfhCqwNMOXCaaIb,0.344,0.748,0.647,0.814,7,0.0869,-5.455,1,0.215,161.554,4,0.745
Hold Me 'til The Mornin' Comes,Paul Anka,0JDYhTLGsAiSzAmNHQ30rG,0.515,0.582,0.413,0,1,0.0638,-9.392,1,0.0314,127.079,4,0.266
Hold Me Closer,Elton John & Britney Spears,72yP0DUlWPyH8P7IoxskwN,0.0746,0.667,0.75,0.000198,0,0.197,-4.602,1,0.0906,126.041,4,0.486
Hold Me Down,YoungBoy Never Broke Again,2TDP5T7TSnD5oVn4Irg585,0.256,0.558,0.635,0,2,0.12,-7.024,1,0.476,139.575,4,0.58
Hold Me Now,Thompson Twins,43h4FonpCeaaURpFpiQsf9,0.601,0.787,0.616,1.56e-05,7,0.0978,-9.811,1,0.0324,108.347,4,0.858
Hold Me Tight,Johnny Nash,0E6J02Ryj90JyAizw9BKUo,0.622,0.778,0.266,5.16e-05,11,0.193,-15.734,1,0.0781,90.262,4,0.722
"Hold Me, Thrill Me, Kiss Me, Kill Me (From ""Batman Forever"")",U2,5TsHqbDKaSs4ECZX0045YS,7.47e-05,0.368,0.852,0.258,10,0.218,-6.978,0,0.0433,171.692,4,0.347
"Hold Me, Thrill Me, Kiss Me",Mel Carter,5XPwkZ7vNxeidpNLAkwtFp,0.745,0.463,0.555,0,1,0.163,-6.43,0,0.0381,73.613,4,0.515
"Hold Me, Touch Me",Paul Stanley,0gIWCk4xiMOxbe8Q4IKenu,0.387,0.522,0.532,0.00011,2,0.0681,-8.476,1,0.025,107.959,4,0.588
Hold Me,Brian McKnight Featuring Tone & Kobe Bryant,6QwIRKpkyOoAZp8JPDFLgp,0.0414,0.866,0.476,0.000149,0,0.0523,-8.121,1,0.0522,96.932,4,0.631
Hold Me,Colin James Hay,6Fv3yRxB0ITpcr6VH1tbkU,0.108,0.742,0.765,0.00025,9,0.429,-6.785,1,0.0295,116.452,4,0.835
Hold Me,Fleetwood Mac,4kRMsLX7bJqjIfK44qJ9h6,0.247,0.709,0.571,0.014,10,0.114,-13.25,1,0.039,124.739,4,0.779
