song_title,performer,track_id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Stealing In The Name Of The Lord,Paul Kelly,,,,,,,,,,,,,
Stealth Mode,J. Cole Featuring Bas,3zyjnHtoi8AtiGgZFnJP7O,0.657,0.748,0.496,0,8,0.222,-8.602,1,0.144,142.009,4,0.525
Steam,Peter Gabriel,4x8g2OO1JhtmZz6psVAEOH,0.127,0.7,0.889,0.000374,6,0.261,-5.027,1,0.0764,108.515,4,0.681
Steam,Ty Herndon,2sPXJCnKyQ1SWjc2JdFnQK,0.0497,0.676,0.738,2.7e-06,6,0.0784,-6.693,1,0.0262,101.944,4,0.697
Steamroller Blues/Fool,Elvis Presley,,,,,,,,,,,,,
Steamy Windows,Tina Turner,3dYmruq1HiKJeOQ8h1OEfz,0.0626,0.745,0.755,0.00659,9,0.169,-7.53,1,0.0318,133.771,4,0.847
Steel Men,Jimmy Dean,0JyxWb0Ua10zmT0iCfyeA9,0.698,0.659,0.581,0,1,0.0694,-11.019,1,0.172,166.641,4,0.896
Steelo,702,5OQO6NEs89flntUWPtXUiG,0.103,0.767,0.731,0.00364,8,0.102,-8.109,0,0.114,90.997,4,0.678
"Step By Step (From ""The Preacher's Wife"")",Whitney Houston,5dEBcymDDG9TUjJnAouOPp,0.0797,0.752,0.79,5.78e-05,2,0.284,-8.648,1,0.0507,115.976,4,0.202
Step By Step,Eddie Rabbitt,49HfSdzgsXmzbZPMZ560Xn,0.174,0.63,0.691,3.1e-06,7,0.0498,-7.563,1,0.0295,76.945,4,0.655
Step By Step,Joe Simon,2I3Y4HeyWb0iuOphyDVYHl,0.401,0.719,0.814,0.00018,2,0.0964,-7.294,1,0.0315,114.742,4,0.935
Step By Step,New Kids On The Block,6J6RWKCPN5RFKHUKEUFjxS,0.0274,0.787,0.63,6.69e-06,0,0.161,-12.295,1,0.0609,125.347,4,0.882
Step By Step,The Crests,0z8iTPpDbxL2JckvIids6T,0.752,0.421,0.507,0,0,0.244,-12.335,1,0.0921,200.357,4,0.928
Step Daddy,Hitman Sammy Sam,1TKRumlRMXv2SEKPhueya0,0.00609,0.93,0.773,0.000481,1,0.0767,-5.98,1,0.0457,118.997,4,0.348
Step In The Name Of Love,R. Kelly,7lrAsaTw9CTh5uSr0fvHOd,0.2,0.775,0.53,0,1,0.231,-6.564,0,0.119,94.985,4,0.775
Step Into A World (Rapture's Delight),KRS-One,5xXL4i9L2ZbKBtENNh8fWY,0.00761,0.803,0.806,0.00544,0,0.101,-7.805,1,0.265,94.994,4,0.624
Step It Up,Stereo MC's,68QlEZu3EtI5Bojo1mmwxE,0.0149,0.712,0.787,0.0274,9,0.0788,-13.26,1,0.0475,117.84,4,0.864
Step On,Happy Mondays,4gAU0cHQJFxj1n2ZDiEIzG,1.12e-05,0.595,0.889,0.551,7,0.118,-7.163,1,0.0332,105.153,4,0.45
Step Out Of Your Mind,The American Breed,5aRjujywmA6PysAPVVQd1y,0.225,0.456,0.591,3.67e-06,2,0.125,-10.561,1,0.0412,153.602,4,0.45
Step Out,The Mamas & The Papas,6k8jJoD6uqghSx1RkHkw1d,0.623,0.676,0.441,0.00862,6,0.0701,-13.835,1,0.0347,81.011,4,0.929
Step To This,Master P Featuring D.I.G.,2vs8kEsGHXnY3V4UUDs9AB,0.903,0.305,0.178,0.315,6,0.139,-19.348,0,0.0313,80.145,3,0.0549
Stepdad,Eminem,3QVHSV8YKYq4L8tI5rnFgj,0.018,0.779,0.805,0,1,0.321,-3.121,1,0.178,145.68,4,0.557
Stepped On My J'z,Nelly Featuring Ciara & JD,0ybHhVmrX00hB6BLLhKHiU,0.107,0.695,0.778,0,4,0.206,-4.516,0,0.0771,79.002,4,0.772
Steppin On N*ggas,21 Savage & Metro Boomin,,,,,,,,,,,,,
Steppin' In A Slide Zone,The Moody Blues,5DY2MyjIlecnD2QHakgnDR,0.132,0.307,0.52,1.46e-05,11,0.0953,-13.023,0,0.0411,143.455,4,0.17
Steppin' Out (Gonna Boogie Tonight),Tony Orlando & Dawn,5iNEAEkOK1OtN6lqE4pLzg,0.246,0.627,0.631,0,2,0.0418,-9.218,1,0.0361,163.474,4,0.895
Steppin' Out,Joe Jackson,2KY0QUeRY3IPuJI1gyU9BJ,0.0439,0.579,0.223,0.00232,11,0.0613,-20.208,1,0.0364,159.696,4,0.532
Steppin' Out,Kool & The Gang,05NdLBmUVkXlBpel2QR07Y,0.0354,0.894,0.514,6.36e-05,0,0.153,-14.14,1,0.0648,119.174,4,0.89
Steppin' Out,Neil Sedaka,3Usc3wJWz1sZcgAiFMBPOJ,0.949,0.661,0.168,0.871,10,0.112,-24.196,0,0.0365,163.896,4,0.734
Steppin' Out,Paul Revere & The Raiders,5DoMxGnY3yAOGaf0xreMlE,0.0259,0.582,0.708,0.000229,5,0.043,-10.258,0,0.0322,138.097,4,0.962
Stepping Stone,Eminem,60Z57Wdrn0pEVpHI7d7GAX,0.0305,0.616,0.684,0,7,0.376,-6.032,1,0.311,179.503,4,0.312
Stepping Stone,Lari White,4fVqsTSHG6FAuFpRCRsLP1,0.226,0.639,0.667,0,7,0.123,-6.005,1,0.0272,79.181,4,0.744
Steps 1 And 2,Jack Scott,,,,,,,,,,,,,
Stereo Hearts,Glee Cast,2M0627dznvRUfgc6jp7cst,0.0168,0.62,0.698,0,6,0.153,-4.38,1,0.0449,90.059,4,0.617
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,0qOnSQQF0yzuPWsXrQ9paz,0.0319,0.646,0.795,0,9,0.267,-3.293,1,0.0976,89.99,4,0.796
Stereo Love,Edward Maya & Vika Jigulina,11Iv8RCFmeImLOpaHYxKb4,0.0399,0.775,0.726,0.0235,9,0.11,-5.629,1,0.0369,126.999,4,0.206
Stereotomy,The Alan Parsons Project,5y1e75jvW8mr2K0l72Ktb2,0.161,0.706,0.585,0.00818,5,0.494,-11.77,0,0.0306,136.046,4,0.35
Steve McQueen,Sheryl Crow,3AvMXM7A4zMHNbjRI2zGan,0.0505,0.557,0.894,0,0,0.0688,-3.521,1,0.0955,169.996,4,0.752
Stewball,"Peter, Paul & Mary",23AXSvQQkKT5urLRi8z3uC,0.813,0.568,0.236,1.58e-06,8,0.0973,-14.688,1,0.032,127.344,3,0.533
Stick Around,Julian Lennon,7FIqkrMFzbORpWI8vjWp9L,0.026,0.597,0.579,0.0218,7,0.149,-10.724,1,0.0258,88.822,4,0.557
Stick Season,Noah Kahan,0mflMxspEfB0VbI1kyLiAv,0.799,0.664,0.5,0,9,0.0966,-6.935,1,0.0651,117.896,4,0.801
Stick Shift,Duals,7674GNdblLWQ4yAtTDmcBf,0.851,0.641,0.805,0.883,2,0.33,-12.381,1,0.0724,92.873,4,0.822
Stick Talk,Future,20fAoPjfYltmd3K3bO7gbt,0.0265,0.729,0.672,0,7,0.244,-6.749,1,0.282,159.903,4,0.595
Stick That In Your Country Song,Eric Church,5lH14PEjAXYuMTz0Dd4L1D,0.0658,0.536,0.863,0.172,0,0.118,-5.081,0,0.0362,89.979,4,0.405
Stick To The Status Quo,High School Musical Cast,5aNagthlHAudbDZozQMjYP,0.0316,0.705,0.721,0,4,0.248,-7.083,1,0.19,159.98,4,0.819
Stick With Me Baby,The Everly Brothers,0bq0y219Yxio1hDSk1q7lk,0.479,0.528,0.575,1.25e-06,10,0.341,-10.454,1,0.0336,116.501,4,0.887
Stick-Up,The Honey Cone,14MVX6H7SdcjYgHyDgS4Xx,0.0258,0.63,0.677,0,1,0.0582,-8.068,1,0.267,142.588,4,0.45
Stick,JID & J. Cole Featuring Kenny Mason & Sheck Wes,1BzXvBpIFWJgu0P8P6xmP4,0.266,0.671,0.857,0,7,0.668,-5.435,1,0.292,118.574,4,0.597
Sticks And Stones,Ray Charles and his Orchestra,6lZuWZSLxmcj5H4SEOqgfe,0.777,0.525,0.672,0,0,0.468,-6.54,0,0.0404,86.714,4,0.839
Stickwitu,The Pussycat Dolls,4NjR63Up0uMkQBlKvlZd1l,0.273,0.654,0.539,0,9,0.068,-6.482,1,0.052,79.983,4,0.427
Sticky,Drake,4rmVZajAF7PkrCagGPHbqa,0.0917,0.853,0.495,0.000217,6,0.0844,-14.63,1,0.14,137.027,4,0.0774
Stickz N Stonez,J. Cole,1tTKy8pW1dMaXJm7bYrSzA,0.194,0.535,0.726,0,4,0.311,-6.515,0,0.386,77.238,4,0.471
Still A G Thang,Snoop Dogg,25FbujVRm2y8A5HSHERaRa,0.193,0.853,0.621,0,11,0.0848,-6.196,0,0.334,97.935,4,0.531
Still A Thrill,Jody Watley,6qMrM4U5bf8n06PgX0qkB0,0.151,0.84,0.458,0.25,2,0.148,-13.245,1,0.062,109.924,4,0.968
Still Ballin,2Pac Featuring Trick Daddy,6CMidyjegRGsM2NyEmbuoT,0.00766,0.941,0.721,0,2,0.0485,-4.921,1,0.155,99.042,4,0.707
Still Chose You,The Kid LAROI Featuring Mustard,7xJqJxiM5f0BZQLWCbOuWz,0.41,0.724,0.5,0,5,0.115,-7.112,0,0.259,97.694,4,0.317
Still Crazy After All These Years,Paul Simon,3gIBSlXYIN1mru35l4LWPB,0.8,0.267,0.252,4.43e-05,7,0.089,-11.687,1,0.0351,37.114,4,0.13
Still Cruisin',The Beach Boys,5if4tHBXbjetmNigiJknwd,0.123,0.745,0.296,0,9,0.098,-19.218,0,0.302,82.709,4,0.246
Still D.R.E.,Dr. Dre Featuring Snoop Dogg,2s3kEJ3Bvf2Hpu7Ysld7Dq,0.808,0.579,0.195,0.00159,4,0.129,-11.119,1,0.099,103.884,4,0.0378
Still Fly,Big Tymers,563vSy3HB5NHxel1VGQCW6,0.0302,0.675,0.607,8.97e-06,11,0.339,-3.538,1,0.162,177.928,4,0.56
Still Frame,Trapt,114bGIxUrj6vnZwWEfEdMP,0.000866,0.445,0.932,0,4,0.108,-4.739,1,0.316,113.945,4,0.51
Still Goin Down,Morgan Wallen,2Qz8kpCjxulML39zB6gQxY,0.49,0.58,0.752,0,7,0.277,-5.078,1,0.0267,148.108,4,0.72
Still Got It,Tyga Featuring Drake,51B1RzOwX8ybRMb66Rhsmu,0.426,0.452,0.836,2.58e-06,8,0.383,-6.139,0,0.359,95.008,4,0.293
Still Got The Blues,Gary Moore,0DnGfA1r8pAssJCuq4ojla,0.257,0.189,0.39,0.000152,9,0.122,-14.497,0,0.0353,169.563,3,0.32
Still Got Time,Zayn Featuring PARTYNEXTDOOR,000xQL6tZNLJzIrtIgxqSl,0.131,0.748,0.627,0,7,0.0852,-6.029,1,0.0639,120.963,4,0.524
Still Here,Drake,433P7tDcIAi6NLnf4Sh6tI,0.0258,0.834,0.433,0,0,0.633,-9.607,1,0.174,133.938,3,0.229
Still Hood,Lil Baby & Lil Durk,1huoY7hw3hGVGfuPPe9y8P,0.0821,0.742,0.701,0,1,0.116,-5.92,1,0.21,137.951,4,0.178
Still In Love,Teena Marie Featuring Baby,6OGTrkbMrBdeIyOK4tjHSm,0.607,0.713,0.663,0,0,0.255,-3.749,1,0.0386,79.004,4,0.903
Still In My Heart,Tracie Spencer,6zAmV2YJovLGTBO2bk5HGG,0.307,0.674,0.529,2.23e-06,0,0.0725,-6.188,1,0.025,89.913,4,0.601
Still In Saigon,The Charlie Daniels Band,04JxDXEJRDypv0mT9mxEHC,0.0525,0.565,0.6,0,8,0.122,-11.635,1,0.0496,148.536,4,0.864
Still In The Game,Steve Winwood,6NOhpnSTnZy1tvVRHMwvMj,0.364,0.642,0.748,0.301,2,0.222,-10.116,1,0.027,134.733,4,0.935
Still Into You,Paramore,1yjY7rpaAQvKwpdUliHx0d,0.0098,0.602,0.923,0,5,0.0561,-3.763,1,0.044,136.01,4,0.765
Still Loving You,Scorpions,7kjsCbksOZotNNHOvKsJJh,0.134,0.273,0.39,0.00174,8,0.183,-12.384,0,0.0317,103.955,4,0.0851
Still No. 2,Ben Colder,3wDm6uW89h2ehIVwteLlfF,0.923,0.337,0.044,0,10,0.149,-28.177,1,0.0519,121.129,3,0.0732
Still Not A Player,Big Punisher Featuring Joe,3GKL13lkM5nRc4zC1lIOrR,0.2,0.9,0.62,0.00156,4,0.0647,-6.518,0,0.312,94.121,4,0.867
Still Of The Night,Whitesnake,40GS2O35HIqhOVCFZZTfFF,0.00235,0.334,0.854,0.00114,4,0.158,-7.531,0,0.0494,100.175,4,0.284
Still On Your Side,BBMak,5xHR6Eo11YoZjdkVtIwbb5,0.0769,0.517,0.808,0,10,0.298,-4.519,1,0.0262,85.052,4,0.52
Still Po' Pimpin',Do Or Die Featuring Johnny P & Twista,4MP7Ql7f0sbqzrnOFkkWwR,0.292,0.748,0.526,0,8,0.0471,-10.896,0,0.065,136.028,4,0.771
Still Right Here In My Heart,Pure Prairie League,5HZchgrpAreegk6UGs0zHr,0.561,0.59,0.479,3.22e-06,9,0.0889,-12.167,1,0.0278,115.474,4,0.709
Still Runnin,"Lil Baby, Lil Durk & Meek Mill",5cAN3P7jWVf78gev1eF7TJ,0.013,0.856,0.727,0,2,0.117,-5.616,1,0.277,146.044,4,0.286
Still Taking Chances,Michael Murphey,3XVci0pO6NP7qdz2dP69Ed,0.0249,0.695,0.501,0,9,0.064,-15.313,1,0.0384,124.186,4,0.677
Still The Lovin' Is Fun,B.J. Thomas,5sYVWszfMGf9kynom6L8fQ,0.61,0.573,0.225,0,5,0.197,-19.216,1,0.0282,107.728,4,0.678
Still The One,Orleans,2dtK02TSAuTvVYU2wGAVG0,0.0487,0.565,0.615,1.93e-06,4,0.16,-10.793,1,0.0384,143.928,4,0.591
Still The Same,Bob Seger & The Silver Bullet Band,1Ryxsiacu8pUXIMCVnIQ8J,0.405,0.709,0.767,0.000172,0,0.0592,-6.732,1,0.0283,115.64,4,0.557
Still They Ride,Journey,6ALda4rojQpV0r5gVhEzFO,0.264,0.335,0.634,0,0,0.162,-7.087,1,0.0348,132.177,4,0.237
Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,59rtiYOPgMEDf3yPEfU2la,0.0361,0.86,0.861,4.07e-05,6,0.113,-7.131,0,0.307,143.184,4,0.79
Still Trappin',Lil Durk & King Von,1lw4FrPr3Y8R7Q1Mro2TMe,0.0458,0.877,0.679,0,5,0.0987,-4.969,0,0.355,144.93,4,0.624
Still Water (Love),Four Tops,5feUxmo1qphxusEo1N9GRt,0.355,0.515,0.532,0.000711,10,0.498,-12.472,1,0.0245,94.165,4,0.961
Still Waters (Run Deep),Bee Gees,5qo79ju0ksdDG3dXUeZAc3,0.224,0.784,0.476,0.0125,11,0.418,-8.283,0,0.0329,98.048,4,0.624
Still Waters Run Deep,Brook Benton,5h8wkSF9tS0Vvv4lbf90sq,0.895,0.608,0.332,0.0982,0,0.0758,-13.855,0,0.0408,103.2,4,0.572
Still Will,50 Cent Featuring Akon,1EsiQ1n20lvCuCykstdWcc,0.0577,0.628,0.705,0.000649,2,0.446,-5.993,0,0.273,87.784,4,0.691
Still,Bill Anderson,6xrZEhadTc8kw4gfUHEwxs,0.852,0.52,0.104,0.000936,8,0.107,-21.031,1,0.0502,94.783,4,0.282
Still,Commodores,2LdtluFBgL8cuSo9nkvJ57,0.899,0.355,0.0629,0.000631,1,0.0975,-19.544,1,0.0338,124.422,4,0.203
Still,John Schneider,6PX18LQVpDIbcwTa0HAC6P,0.75,0.437,0.258,0,2,0.104,-15.148,1,0.0324,139.191,4,0.188
Still,The Sunrays,2FTeQQ5Rg9tBpgpTF5mnhE,0.219,0.946,0.646,0,5,0.0643,-6.604,1,0.21,127.978,4,0.961
Still,Tim McGraw,6xZ3fQFc5MtlUofBqtsUgA,0.261,0.413,0.612,0.000875,1,0.132,-6.625,1,0.0276,173.412,4,0.23
Stillsane,Carolyne Mas,3Qcw8gA6BhdhgA0HQ3S7xP,0.0375,0.594,0.884,7.12e-05,9,0.28,-7.092,1,0.069,133.56,4,0.722
Stimulation,Wa Wa Nee,6gpi2XrYL2CGOZKkdTB7vu,0.169,0.733,0.731,0.00103,0,0.0419,-12.495,1,0.0376,123.515,4,0.982
Sting Ray,The Routers,1GrsBL78Qk93YfetbzcY92,0.756,0.746,0.933,0.899,7,0.136,-9.955,1,0.0386,97.427,4,0.915
Stingy,Ginuwine,6De63WRULDaa1fxOyLilnv,0.26,0.622,0.573,0,1,0.173,-6.934,0,0.0547,127.132,4,0.617
Stir Fry,Migos,2UVbBKQOdFAekPTRsnkzcf,0.00263,0.817,0.816,0,2,0.159,-5.402,1,0.269,181.982,4,0.508
Stir It Up And Serve It,Tommy Roe,2m8GdIN3YhG5JNxHFHAXOQ,0.00303,0.75,0.876,0.676,9,0.0658,-7.695,1,0.0288,118.902,4,0.962
Stir It Up,Johnny Nash,4UvXfxg1ommzERwd6JVIHv,0.121,0.654,0.38,0.0103,2,0.146,-13.238,1,0.0924,84.583,4,0.851
Stir It Up,Patti LaBelle,6MTfCWmGgxPxAT8ttAhnaU,0.0823,0.745,0.789,0.0023,11,0.0583,-6.916,0,0.0406,104.63,4,0.811
Stitch By Stitch,Javier Colon,54QbmsN1P8JKzJlKfEVPLe,0.211,0.507,0.654,4.25e-06,10,0.163,-6.327,1,0.0467,179.955,4,0.197
Stitches,Shawn Mendes,5jsw9uXEGuKyJzs0boZ1bT,0.0151,0.752,0.754,0,1,0.0486,-6.684,1,0.0615,149.789,4,0.755
Stockholm Syndrome,One Direction,6AzCBeiDuUXGXjznBufswB,0.0734,0.678,0.933,0,2,0.0863,-4.959,1,0.14,120.572,4,0.336
Stockholm,Lawrence Welk And His Orchestra,07Y3QwWkJlzAsu2v9syPbM,0.593,0.346,0.137,0.000112,0,0.606,-19.763,1,0.042,135.799,3,0.363
Stole,Kelly Rowland,4CTX9iU2a0Q9vM2T4YMUQL,0.00676,0.649,0.718,4.26e-06,7,0.174,-4.984,0,0.0594,79.993,4,0.477
Stolen Dance,Milky Chance,0ZfByLXCeKchuj7zi1CJ0S,0.412,0.879,0.565,0.000239,11,0.0798,-8.809,1,0.037,114.009,4,0.685
Stolen,Dashboard Confessional,1fZhHANKVFNZ9W8iSh76gF,0.00143,0.636,0.838,1.22e-05,3,0.0573,-3.988,1,0.0329,101.584,4,0.318
Stomp!,The Brothers Johnson,3EG65y2LtxWjfydabHdItb,0.154,0.859,0.782,0.0297,10,0.0693,-8.344,1,0.0369,119.518,4,0.931
Stone Blue,Foghat,6JWoLQAvw6LIMGOgEReYVM,0.0138,0.458,0.86,0.00489,6,0.0491,-9.728,0,0.0525,147.562,4,0.604
Stone Cold Gentleman,Ralph Tresvant,2lZtKMrV9IVZL5pbItZzlM,0.196,0.728,0.708,0,9,0.102,-10.443,1,0.0547,105.55,4,0.405
Stone Cold Sober,Crawler,5zZWoSNywlSSosfRUjx7tM,0.00272,0.573,0.617,0.00813,5,0.0912,-14.704,0,0.0568,120.289,4,0.847
Stone Cold,Rainbow,7HXYoe65kmrPrJR1r0DGtW,0.0523,0.419,0.613,6.35e-05,7,0.361,-8.995,1,0.0316,112.638,4,0.733
Stone Love,Kool & The Gang,79rKHltKL1T8rS98lOv3yF,0.068,0.693,0.575,0.000704,1,0.249,-17.068,1,0.0313,109.99,4,0.916
Stone Rolling,Rod Wave,6V74LEfuOKN9iz7YinOWpB,0.0579,0.622,0.533,0,2,0.152,-11.149,1,0.0452,170.04,4,0.363
Stoned Cowboy,Fantasy,,,,,,,,,,,,,
Stoned Love,The Supremes,0AQLp2cUSdwdjQCsfd00EY,0.357,0.547,0.657,0.000449,2,0.0695,-6.86,1,0.0384,120.035,4,0.486
Stoned Out Of My Mind,The Chi-lites,3fcoCYbJiqzSNSsNRfnLea,0.116,0.719,0.69,2.07e-06,6,0.398,-8.953,0,0.0378,105.776,4,0.791
Stoned Soul Picnic,The 5th Dimension,23OBcAyQonpaJ2XswR0k1I,0.369,0.335,0.409,0,4,0.154,-13.812,1,0.0412,187.779,4,0.796
Stoned To The Bone - Part 1,James Brown,3tC8AwTtSolYgKZfEKPpy3,0.23,0.859,0.725,0.000208,0,0.035,-10.789,1,0.0819,99.371,4,0.86
Stoner,Young Thug,1jROHCeEzDr6VnV8EnBnik,0.421,0.876,0.675,1.16e-06,3,0.0667,-3.28,0,0.146,135.959,4,0.606
Stones/Crunchy Granola Suite,Neil Diamond,,,,,,,,,,,,,
Stoney End,Barbra Streisand,5P04XSoLl5FT2Ma5xbgjle,0.0249,0.504,0.656,2.07e-05,0,0.154,-13.219,1,0.0466,120.994,4,0.826
Stop And Smell The Roses,Mac Davis,0gXj72vNlNoh7kiC8zPEQp,0.232,0.528,0.421,0,2,0.159,-16.302,1,0.0858,85.449,4,0.763
Stop And Stare,OneRepublic,48s0QHJgmiNsth3WEO6U4M,0.0659,0.492,0.859,0,4,0.0756,-4.274,1,0.0332,92.474,4,0.251
Stop And Think It Over,Dale & Grace,2stpBzukWP5LxmqEY2k5vO,0.777,0.279,0.545,0.000897,10,0.0752,-9.351,1,0.0314,96.536,3,0.562
Stop Being Greedy,DMX,6904O7JrAxFybd4yu3Sz2V,0.00975,0.677,0.703,0,10,0.154,-5.986,0,0.215,101.576,4,0.137
Stop Doggin' Me Around,Klique,3ITjh2XhrdwCkFVjXcrTJf,0.777,0.739,0.352,0.341,1,0.627,-13.098,1,0.0372,81.776,3,0.604
Stop Draggin' My Heart Around,Stevie Nicks With Tom Petty And The Heartbreakers,66LhCsc06aTa2Ig7iYPDSP,0.379,0.631,0.597,0.00273,4,0.146,-7.382,0,0.026,107.26,4,0.665
Stop Her On Sight (S.O.S.),Edwin Starr,3uqOlJiDgYcikQ1cH6ACIm,0.195,0.606,0.619,0,6,0.159,-8.463,1,0.0519,139.307,4,0.7
Stop In The Name Of Love,The Hollies,5YsDeJJsp7Z6MUyxEAtDaw,0.45,0.7,0.575,0,9,0.0535,-11.512,1,0.0289,124.487,4,0.578
Stop Monkeyin' Aroun',The Dovells,3rfZtFPGCiqZokHqqY4rX1,0.149,0.415,0.714,0,5,0.0673,-5.032,1,0.0356,170.085,4,0.909
Stop Playin,Lil Baby Featuring Jeremih,6kSPwMUYpnBDIWViA3MKMT,0.0155,0.762,0.29,0,1,0.111,-7.363,1,0.19,66.968,4,0.142
Stop Snitching,YG,,,,,,,,,,,,,
Stop Stop Stop,The Hollies,3Jw2A9SC8zhntx4ON9VabX,0.132,0.597,0.66,0,4,0.0948,-10.812,0,0.0331,136.283,4,0.742
Stop Takin' Me For Granted,Mary Wells,4Gbi6UoHtn2h7PY5TdnSO8,0.855,0.612,0.481,0.00015,2,0.228,-7.759,1,0.0351,110.827,4,0.874
Stop The Gunfight,"Trapp Featuring 2pac, Notorious B.I.G.",,,,,,,,,,,,,
Stop The Music,The Shirelles,5irfo5I5GvYakZmoQtFEK9,0.351,0.67,0.565,0,2,0.355,-6.812,1,0.0343,120.47,4,0.863
Stop The War Now,Edwin Starr,1wsUotTLbe40MMumTDIaV3,0.132,0.726,0.755,0,1,0.178,-7.242,0,0.12,109.891,4,0.817
Stop The Wedding,Etta James,6jjXwmG1czQP9krzlFsaDw,0.85,0.416,0.353,0.000178,10,0.287,-9.482,1,0.04,173.064,3,0.665
Stop The World,Extreme,4Vghbo90YLD9BudOpMKW0K,0.0038,0.452,0.724,0.00112,8,0.687,-8.189,1,0.0435,174.594,4,0.325
Stop This Game,Cheap Trick,4NHySrRExaC4eEIBWPp2Th,0.00226,0.489,0.544,4.54e-06,4,0.0741,-10.412,1,0.0391,139.13,4,0.342
Stop To Love,Luther Vandross,0M78T1W2eL8DsLgCufoGzM,0.035,0.729,0.534,0.00101,6,0.054,-11.564,1,0.0372,143.604,4,0.9
Stop To Start,Blue Magic,1jxI4xo29IaC2gSBb3eQcZ,0.575,0.435,0.385,0.000319,4,0.483,-14.478,1,0.0385,63.103,4,0.316
Stop Trying To Be God,Travis Scott,1xYpVRspgaLxdJLOTQkTjg,0.221,0.588,0.567,0,4,0.135,-3.738,0,0.0628,150.009,4,0.113
Stop Your Sobbing,Pretenders,6pZ8rAXwqJSRPDBvPPINvi,0.0249,0.6,0.713,0.0259,0,0.312,-6.025,1,0.0292,121.668,4,0.543
Stop! - Get A Ticket,Clefs Of Lavender Hill,2btso88X89cLtPp1HOSsxz,0.0586,0.489,0.706,9.86e-06,9,0.209,-7.945,1,0.0313,142.24,4,0.888
Stop! And Think It Over,Perry Como,,,,,,,,,,,,,
Stop! In The Name Of Love / Free Your Mind,Glee Cast,3s3GGkQwwQZq1HOsAjLkK1,0.0282,0.649,0.769,0,5,0.0357,-5.105,0,0.036,119.988,4,0.652
Stop! In The Name Of Love,Margie Joseph,58K94S9M4wbyVmuJISw7SS,0.311,0.478,0.291,1.33e-06,0,0.407,-10.899,1,0.0388,141.536,4,0.146
Stop! In The Name Of Love,The Supremes,52FlwUMMDnTK8TGkCag9Jd,0.531,0.612,0.444,0,0,0.126,-12.752,1,0.0293,114.961,4,0.503
Stop! Look What You're Doing,Carla Thomas,1jYt67ObwzHEKaa8DxrnV2,0.757,0.566,0.231,0.000753,2,0.219,-12.371,1,0.0314,81.064,3,0.429
Stop!,Erasure,6wgueesHOGU3UIkckVISHZ,0.0746,0.645,0.861,8.7e-06,2,0.109,-9.929,1,0.0319,120.139,4,0.734
Stop!,The Moody Blues,7wxEaJtB92ZvDAW3QarBmI,0.726,0.735,0.475,0,2,0.0678,-9.193,1,0.0419,112.478,4,0.8
"Stop, Look And Listen",The Chiffons,5YTfDljsmdlwuQiUZXpNnf,0.529,0.477,0.81,0.000104,11,0.636,-5.238,1,0.0456,195.992,4,0.594
"Stop, Look, Listen (To Your Heart)",The Stylistics,0zZQ9lSF4d4lT9FRS85Yw3,0.818,0.445,0.473,0.000677,3,0.464,-9.042,0,0.0267,75.468,4,0.446
"Stop, Wait & Listen",Circus,,,,,,,,,,,,,
Stop,Howard Tate,76gntP6fUkwUokmxWcASok,0.274,0.597,0.588,0.000126,8,0.206,-8.615,1,0.031,97.362,4,0.707
Stop,Sam Brown,2IWYi4NJyJvhpJVjVs2pm8,0.443,0.326,0.3,0,9,0.139,-13.671,1,0.0454,185.63,3,0.391
Stop,Spice Girls,3FteycP8CaXS1MhjcXekVT,0.289,0.723,0.845,0,2,0.0561,-4.446,0,0.0308,130.13,4,0.965
Stories About My Brother,Drake,0ZB5pdrM1leH58IgokDPZM,0.572,0.65,0.839,7.12e-05,8,0.219,-4.428,0,0.18,87.39,4,0.846
Storm Warning,Hunter Hayes,71DDK14XVxkXLmG3AVi1BP,0.0331,0.483,0.843,0,2,0.134,-5.62,1,0.0835,185.998,4,0.772
Storm,Lenny Kravitz Featuring Jay-Z,09WvW0qYdG5ciPLGYOdT4z,0.205,0.74,0.655,4.32e-06,1,0.0972,-7.405,0,0.31,100.551,4,0.809
Stormy Monday Blues,Bobby Bland,0goAvaPcZeQGCCxf4wYw7M,0.518,0.386,0.268,0.000836,1,0.159,-14.792,1,0.044,183.492,3,0.28
Stormy,Classics IV Featuring Dennis Yost,2FJbY6XaLqldFBHZPZErlj,0.595,0.646,0.445,0.0246,4,0.329,-9.453,0,0.031,119.196,4,0.625
Stormy,Santana,262RLK33vXanGsKYN2Jxuf,0.445,0.699,0.298,0.00775,2,0.084,-18.447,1,0.0403,115.599,4,0.715
Story Of My Life,One Direction,4nVBt6MZDDP6tRVdQTgxJg,0.225,0.6,0.663,0,3,0.119,-5.802,1,0.0477,121.07,4,0.286
Storybook Children (Daybreak),Bette Midler,2X3ZOOWDzqGfNKYsTwN4vH,0.524,0.28,0.251,0,1,0.212,-17.353,1,0.0329,73.584,4,0.142
Storybook Children,Billy Vera & Judy Clay,2BS8TsYnXlFwyzCO0IAywv,0.818,0.372,0.3,0,5,0.161,-11.52,1,0.0354,143.054,4,0.379
Stout-Hearted Men,Barbra Streisand,,,,,,,,,,,,,
